idx,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,next_side,hit,nearest_bsl,nearest_ssl,m1_open,m1_high,m1_low,m1_close,block,ratio_same_opp
59,2025-03-13 16:36:00,UP,2956.2,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,50.149999999999636,UP,True,,2906.05,2955.5,2956.44,2955.32,2956.14,2025H1,
60,2025-03-18 03:28:00,UP,3004.91,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,26.440000000000055,UP,True,,2978.47,3004.4,3004.98,3004.03,3004.26,2025H1,
61,2025-03-19 05:55:00,UP,3038.22,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,59.75,UP,True,,2978.47,3037.54,3038.46,3037.44,3038.43,2025H1,
62,2025-03-19 20:36:00,UP,3045.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,22.789999999999964,DOWN,False,,3022.52,3041.0,3045.32,3041.0,3044.8,2025H1,
64,2025-03-25 16:03:00,UP,3033.24,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,4.860000000000127,30.789999999999964,DOWN,False,3038.1,3002.45,3031.31,3033.72,3030.67,3032.86,2025H1,0.1578434556674288
66,2025-03-27 04:43:00,UP,3032.06,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,3.9400000000000546,19.779999999999745,UP,True,3036.0,3012.28,3031.4,3032.63,3031.01,3032.44,2025H1,0.19919110212336225
67,2025-03-27 06:27:00,UP,3036.0,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.099999999999909,23.7199999999998,UP,True,3038.1,3012.28,3035.94,3036.64,3035.88,3036.09,2025H1,0.08853288364249269
68,2025-03-27 06:36:00,UP,3038.1,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.349999999999909,25.81999999999971,UP,True,3047.45,3012.28,3037.33,3038.54,3037.31,3038.27,2025H1,0.3621223857474831
69,2025-03-27 12:16:00,UP,3047.45,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.990000000000236,35.16999999999962,UP,True,3057.44,3012.28,3046.98,3049.52,3046.98,3049.28,2025H1,0.28404890531704136
70,2025-03-27 16:39:00,UP,3057.44,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,45.159999999999854,UP,True,,3012.28,3053.25,3057.95,3053.24,3055.67,2025H1,
71,2025-04-01 03:56:00,UP,3127.78,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,115.5,UP,True,,3012.28,3126.97,3128.01,3126.92,3127.52,2025H1,
72,2025-04-02 23:28:00,UP,3135.7,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,13.210000000000036,34.91999999999962,UP,True,3148.91,3100.78,3129.44,3139.08,3128.56,3136.91,2025H1,0.37829324169530876
73,2025-04-03 02:01:00,UP,3148.91,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,48.129999999999654,DOWN,False,,3100.78,3147.2,3149.3,3146.87,3148.74,2025H1,
75,2025-04-03 13:58:00,DOWN,3099.64,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,87.35999999999967,68.14000000000033,DOWN,True,3167.78,3012.28,3101.51,3102.3,3088.75,3092.4,2025H1,1.2820663340181868
76,2025-04-04 17:02:00,DOWN,3054.05,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,41.76999999999998,113.73000000000002,DOWN,True,3167.78,3012.28,3055.21,3055.65,3053.53,3053.66,2025H1,0.36727336674580124
77,2025-04-07 01:00:00,DOWN,2999.36,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,20.890000000000327,137.28999999999996,DOWN,True,3136.65,2978.47,3008.01,3017.16,2991.1,3014.89,2025H1,0.15215966202928352
78,2025-04-07 02:32:00,DOWN,2978.47,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,72.41999999999962,158.1800000000003,DOWN,True,3136.65,2906.05,2982.86,2983.75,2977.27,2979.35,2025H1,0.45783284865342955
79,2025-04-07 19:58:00,DOWN,2970.32,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,64.26999999999998,85.2199999999998,UP,False,3055.54,2906.05,2971.22,2971.69,2970.29,2970.29,2025H1,0.7541656888054463
81,2025-04-09 14:19:00,UP,3055.54,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,81.11000000000013,85.52999999999975,UP,True,3136.65,2970.01,3052.81,3057.64,3052.6,3055.62,2025H1,0.9483222261194946
82,2025-04-10 17:05:00,UP,3136.65,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,31.13000000000011,166.63999999999987,UP,True,3167.78,2970.01,3134.9,3137.67,3134.86,3137.34,2025H1,0.18680988958233397
83,2025-04-10 18:28:00,UP,3167.78,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,197.76999999999998,UP,True,,2970.01,3167.47,3170.14,3167.32,3169.99,2025H1,
84,2025-04-14 05:10:00,UP,3245.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,275.2999999999997,DOWN,False,,2970.01,3244.37,3245.63,3244.33,3244.62,2025H1,
86,2025-04-15 23:02:00,UP,3232.62,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,13.010000000000218,38.9699999999998,UP,True,3245.63,3193.65,3231.26,3233.38,3231.24,3233.14,2025H1,0.3338465486271564
87,2025-04-16 02:37:00,UP,3245.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,51.98000000000002,UP,True,,3193.65,3245.08,3248.65,3243.99,3244.95,2025H1,
88,2025-04-21 03:33:00,UP,3357.5,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,145.90999999999985,DOWN,False,,3211.59,3356.47,3359.39,3356.47,3359.1,2025H1,
90,2025-04-25 01:30:00,UP,3367.29,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,132.69999999999982,107.17000000000007,DOWN,False,3499.99,3260.12,3363.23,3370.28,3362.52,3370.15,2025H1,1.2382196510217387
92,2025-04-28 19:13:00,UP,3336.58,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,34.23000000000002,68.61999999999989,DOWN,False,3370.81,3267.96,3334.02,3337.89,3333.98,3335.82,2025H1,0.4988341591372788
94,2025-04-30 15:04:00,DOWN,3267.96,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,2.8099999999999454,62.0,DOWN,True,3329.96,3265.15,3271.14,3271.14,3267.59,3267.74,2025H1,0.04532258064516041
95,2025-05-01 03:20:00,DOWN,3265.15,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.0300000000002,64.80999999999995,DOWN,True,3329.96,3260.12,3268.56,3268.56,3262.52,3264.1,2025H1,0.07761147970992446
96,2025-05-01 03:24:00,DOWN,3260.12,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,48.529999999999745,69.84000000000015,DOWN,True,3329.96,3211.59,3265.57,3266.02,3245.89,3261.47,2025H1,0.6948739977090441
97,2025-05-01 14:47:00,DOWN,3211.59,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,17.940000000000055,108.14999999999964,UP,False,3319.74,3193.65,3212.68,3213.75,3210.53,3213.61,2025H1,0.1658807212205281
99,2025-05-05 15:19:00,UP,3319.74,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,10.220000000000255,96.98999999999978,UP,True,3329.96,3222.75,3318.75,3320.11,3318.58,3319.36,2025H1,0.10537168780286914
100,2025-05-05 22:24:00,UP,3329.96,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,22.929999999999836,107.21000000000004,UP,True,3352.89,3222.75,3329.19,3330.37,3329.15,3330.22,2025H1,0.21387930230388796
101,2025-05-06 04:08:00,UP,3352.89,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,17.920000000000073,130.13999999999987,UP,True,3370.81,3222.75,3351.14,3356.98,3351.13,3356.49,2025H1,0.13769786383894336
102,2025-05-06 04:40:00,UP,3370.81,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,129.17999999999984,148.05999999999995,UP,True,3499.99,3222.75,3369.78,3371.12,3368.97,3370.6,2025H1,0.8724841280561927
103,2025-05-08 04:51:00,UP,3398.09,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,39.7199999999998,37.90000000000009,DOWN,False,3437.81,3360.19,3397.74,3402.04,3396.52,3401.89,2025H1,1.0480211081794117
105,2025-05-08 08:54:00,DOWN,3360.19,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,137.44000000000005,77.61999999999989,DOWN,True,3437.81,3222.75,3362.56,3363.07,3358.95,3360.3,2025H1,1.7706776603968082
106,2025-05-12 01:00:00,DOWN,3274.69,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,51.940000000000055,140.03999999999996,DOWN,True,3414.73,3222.75,3295.94,3295.94,3272.34,3274.77,2025H1,0.3708940302770642
107,2025-05-12 10:27:00,DOWN,3222.75,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,20.88000000000011,124.73000000000002,DOWN,True,3347.48,3201.87,3228.66,3229.3,3219.27,3219.9,2025H1,0.16740158742884717
108,2025-05-14 07:05:00,DOWN,3225.46,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.659999999999854,40.059999999999945,DOWN,True,3265.52,3215.8,3227.9,3228.64,3225.28,3226.02,2025H1,0.24113829256115496
109,2025-05-14 15:13:00,DOWN,3215.8,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.110000000000127,49.7199999999998,DOWN,True,3265.52,3207.69,3218.69,3218.69,3213.27,3214.63,2025H1,0.16311343523733227
110,2025-05-14 15:36:00,DOWN,3207.69,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.820000000000164,57.82999999999993,DOWN,True,3265.52,3201.87,3211.38,3211.38,3203.1,3203.7,2025H1,0.10063980632889799
111,2025-05-14 15:38:00,DOWN,3201.87,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.2199999999998,63.65000000000009,DOWN,True,3265.52,3193.65,3202.36,3205.5,3201.25,3204.77,2025H1,0.12914375490965888
112,2025-05-14 15:46:00,DOWN,3193.65,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,223.63999999999987,71.86999999999989,UP,False,3265.52,2970.01,3196.52,3196.98,3189.83,3189.83,2025H1,3.1117295116182024
114,2025-05-20 15:35:00,UP,3249.77,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,2.230000000000018,95.57999999999993,UP,True,3252.0,3154.19,3248.17,3250.72,3246.3,3249.44,2025H1,0.023331240845365347
115,2025-05-20 16:57:00,UP,3252.0,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,13.519999999999982,47.429999999999836,UP,True,3265.52,3204.57,3247.66,3255.7,3247.39,3255.69,2025H1,0.285051655070631
116,2025-05-20 17:03:00,UP,3265.52,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,81.96000000000004,60.94999999999982,UP,True,3347.48,3204.57,3262.26,3267.75,3262.22,3267.12,2025H1,1.3447087776866329
117,2025-05-21 22:06:00,UP,3320.55,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,26.929999999999836,115.98000000000002,UP,True,3347.48,3204.57,3319.34,3320.84,3319.34,3320.45,2025H1,0.23219520607001062
118,2025-05-23 14:49:00,UP,3347.48,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,67.25,68.36000000000013,DOWN,False,3414.73,3279.12,3340.59,3348.45,3339.04,3346.77,2025H1,0.9837624341720286
120,2025-05-28 19:37:00,DOWN,3291.61,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.660000000000309,58.33999999999969,DOWN,True,3349.95,3284.95,3294.25,3294.32,3290.74,3291.48,2025H1,0.11415838189921743
121,2025-05-28 23:51:00,DOWN,3279.12,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,74.54999999999973,70.82999999999993,UP,False,3349.95,3204.57,3288.17,3288.17,3276.23,3277.67,2025H1,1.0525201185938133
123,2025-06-02 09:18:00,UP,3331.11,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,18.83999999999969,59.61000000000013,UP,True,3349.95,3271.5,3329.36,3331.98,3329.27,3331.14,2025H1,0.3160543532964209
124,2025-06-02 10:11:00,UP,3349.95,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,15.940000000000055,78.44999999999982,UP,True,3365.89,3271.5,3349.34,3350.48,3348.96,3349.01,2025H1,0.2031867431485034
125,2025-06-02 16:43:00,UP,3365.89,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,48.840000000000146,94.38999999999987,UP,True,3414.73,3271.5,3364.48,3365.92,3364.18,3365.69,2025H1,0.5174276936116137
126,2025-06-04 17:32:00,UP,3372.59,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,19.480000000000018,39.51999999999998,UP,True,3392.07,3333.07,3370.73,3373.55,3370.11,3373.47,2025H1,0.4929149797570857
127,2025-06-05 12:25:00,UP,3384.65,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.420000000000073,40.86000000000013,UP,True,3392.07,3343.79,3383.41,3385.19,3383.0,3384.5,2025H1,0.18159569260890968
128,2025-06-05 13:05:00,UP,3392.07,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,22.659999999999854,48.2800000000002,DOWN,False,3414.73,3343.79,3390.22,3393.93,3390.05,3392.93,2025H1,0.4693454846727374
130,2025-06-06 17:02:00,DOWN,3339.31,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.239999999999782,64.01999999999998,DOWN,True,3403.33,3333.07,3340.29,3341.04,3337.74,3338.38,2025H1,0.09746954076850646
131,2025-06-06 17:16:00,DOWN,3333.07,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,61.570000000000164,70.25999999999976,UP,False,3403.33,3271.5,3333.95,3335.64,3326.96,3330.02,2025H1,0.8763165385710272
133,2025-06-11 15:30:00,UP,3349.14,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,26.440000000000055,33.67000000000007,UP,True,3375.58,3315.47,3339.45,3353.13,3338.97,3346.77,2025H1,0.7852687852687852
134,2025-06-12 01:10:00,UP,3360.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,14.949999999999818,45.16000000000031,UP,True,3375.58,3315.47,3359.81,3360.66,3359.47,3360.0,2025H1,0.33104517271921424
135,2025-06-12 04:28:00,UP,3375.58,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,27.75,60.11000000000013,UP,True,3403.33,3315.47,3374.54,3376.0,3374.47,3375.92,2025H1,0.46165363500249446
136,2025-06-13 03:06:00,UP,3403.33,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.400000000000091,64.69000000000005,UP,True,3414.73,3338.64,3402.04,3403.51,3399.34,3402.75,2025H1,0.1762250734271152
137,2025-06-13 03:30:00,UP,3414.73,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,23.079999999999927,76.09000000000015,UP,True,3437.81,3338.64,3413.62,3415.78,3413.15,3414.37,2025H1,0.30332500985674704
138,2025-06-13 05:33:00,UP,3437.81,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,62.179999999999836,99.17000000000007,UP,True,3499.99,3338.64,3436.98,3439.14,3436.85,3438.35,2025H1,0.6270041343148108
139,2025-06-13 16:29:00,UP,3444.4,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,55.58999999999969,105.76000000000022,DOWN,False,3499.99,3338.64,3443.69,3444.41,3443.2,3443.44,2025H1,0.5256240544629309
141,2025-06-17 17:35:00,DOWN,3373.67,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,35.0300000000002,77.77999999999975,DOWN,True,3451.45,3338.64,3375.64,3376.43,3371.96,3372.82,2025H1,0.45037284649010434
142,2025-06-18 22:14:00,DOWN,3370.62,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.4099999999998545,29.36999999999989,DOWN,True,3399.99,3366.21,3372.38,3372.43,3368.55,3372.35,2025H1,0.1501532175689435
143,2025-06-18 22:29:00,DOWN,3366.21,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,27.570000000000164,33.779999999999745,DOWN,True,3399.99,3338.64,3369.14,3369.18,3365.23,3365.35,2025H1,0.8161634103019648
144,2025-06-19 08:52:00,DOWN,3362.51,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,23.870000000000346,34.29999999999973,DOWN,True,3396.81,3338.64,3364.45,3364.62,3360.96,3361.45,2025H1,0.6959183673469543
145,2025-06-20 06:10:00,DOWN,3347.48,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.840000000000146,49.32999999999993,DOWN,True,3396.81,3338.64,3348.69,3348.71,3346.18,3346.55,2025H1,0.17920129738496166
146,2025-06-24 02:34:00,DOWN,3346.94,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.599999999999909,49.73000000000002,DOWN,True,3396.67,3340.34,3349.67,3349.75,3344.97,3345.31,2025H1,0.13271667001809584
147,2025-06-24 03:01:00,DOWN,3338.64,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,19.379999999999654,58.0300000000002,DOWN,True,3396.67,3319.26,3343.35,3343.35,3337.03,3337.47,2025H1,0.33396519041874184
148,2025-06-24 09:34:00,DOWN,3319.26,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.7900000000004184,74.19999999999982,DOWN,True,3393.46,3315.47,3322.34,3322.41,3318.53,3319.07,2025H1,0.05107816711590873
149,2025-06-24 15:13:00,DOWN,3315.47,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,13.579999999999927,77.99000000000024,DOWN,True,3393.46,3301.89,3316.04,3316.78,3312.63,3312.66,2025H1,0.17412488780612753
150,2025-06-24 16:37:00,DOWN,3301.89,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.440000000000055,91.57000000000016,UP,False,3393.46,3293.45,3303.99,3304.05,3300.93,3301.13,2025H1,0.09216992464781085
152,2025-06-26 16:35:00,DOWN,3311.95,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,16.609999999999673,81.51000000000022,DOWN,True,3393.46,3295.34,3313.81,3314.78,3310.46,3311.11,2025H1,0.20377867746288342
153,2025-06-27 05:48:00,DOWN,3309.97,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,14.629999999999654,40.33000000000038,DOWN,True,3350.3,3295.34,3310.92,3311.38,3309.23,3309.48,2025H1,0.3627572526654975
154,2025-06-27 06:53:00,DOWN,3295.34,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,1.8900000000003274,54.960000000000036,DOWN,True,3350.3,3293.45,3295.69,3296.06,3294.85,3296.02,2025H1,0.034388646288215544
155,2025-06-27 06:57:00,DOWN,3293.45,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,21.949999999999818,56.850000000000364,DOWN,True,3350.3,3271.5,3294.2,3294.65,3292.8,3293.0,2025H1,0.38610378188214034
1,2026-01-08 07:16:00,DOWN,4423.51,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,113.52000000000044,76.92000000000007,UP,0.0,4500.43,4309.99,4425.85,4426.08,4422.91,4425.81,2026JF,1.4758190327613148
3,2026-01-09 17:21:00,UP,4500.43,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,NO_SAME_TARGET,,92.78000000000065,UP,1.0,,4407.65,4498.26,4502.41,4498.26,4501.35,2026JF,
4,2026-01-12 15:07:00,UP,4601.12,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,193.47000000000025,UP,1.0,,4407.65,4597.36,4601.29,4596.83,4600.73,2026JF,
5,2026-01-13 16:47:00,UP,4630.11,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,222.46000000000004,DOWN,0.0,,4407.65,4628.68,4633.23,4628.65,4632.51,2026JF,
7,2026-01-14 07:01:00,UP,4634.53,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,NO_SAME_TARGET,,226.8800000000001,DOWN,0.0,,4407.65,4630.44,4638.24,4630.43,4638.24,2026JF,
9,2026-01-16 17:29:00,DOWN,4569.86,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,162.21000000000004,54.92000000000007,UP,0.0,4624.78,4407.65,4572.03,4573.39,4564.66,4565.25,2026JF,2.9535688273852845
11,2026-01-19 01:02:00,UP,4642.89,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,NO_SAME_TARGET,,235.2400000000007,UP,1.0,,4407.65,4638.7,4643.46,4637.73,4643.46,2026JF,
12,2026-01-20 06:35:00,UP,4690.54,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,153.9300000000003,UP,1.0,,4536.61,4687.59,4691.62,4687.29,4690.11,2026JF,
13,2026-01-22 19:22:00,UP,4888.61,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,132.92000000000007,UP,1.0,,4755.69,4881.82,4891.25,4881.23,4890.88,2026JF,
14,2026-01-23 18:09:00,UP,4967.39,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,211.70000000000073,UP,1.0,,4755.69,4964.59,4974.1,4963.91,4973.7,2026JF,
15,2026-01-27 22:03:00,UP,5111.22,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,121.32000000000062,UP,1.0,,4989.9,5100.96,5120.14,5100.96,5113.8,2026JF,
16,2026-01-28 20:18:00,UP,5311.43,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,264.60000000000036,DOWN,0.0,,5046.83,5304.01,5311.69,5303.9,5308.48,2026JF,
18,2026-01-30 10:33:00,DOWN,5100.21,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,53.38000000000011,497.77999999999975,DOWN,1.0,5597.99,5046.83,5127.94,5131.69,5054.41,5063.96,2026JF,0.1072361284101413
19,2026-01-30 11:13:00,DOWN,5046.83,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,56.93000000000029,551.1599999999999,DOWN,1.0,5597.99,4989.9,5051.92,5051.99,5023.11,5026.97,2026JF,0.10329124029320035
20,2026-01-30 11:44:00,DOWN,4989.9,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,90.19999999999982,608.0900000000001,DOWN,1.0,5597.99,4899.7,4994.44,5004.23,4976.04,4977.17,2026JF,0.14833330592510943
21,2026-01-30 19:21:00,DOWN,4899.7,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,144.01000000000022,698.29,DOWN,1.0,5597.99,4755.69,4908.11,4911.55,4899.66,4910.16,2026JF,0.2062323676409518
22,2026-01-30 20:19:00,DOWN,4755.69,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,96.1899999999996,842.3000000000002,DOWN,1.0,5597.99,4659.5,4770.53,4771.84,4750.11,4756.43,2026JF,0.11419921643119979
23,2026-02-02 03:09:00,DOWN,4659.5,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,122.89000000000033,938.4899999999998,DOWN,1.0,5597.99,4536.61,4711.74,4712.28,4647.32,4654.85,2026JF,0.13094438939146966
24,2026-02-02 07:49:00,DOWN,4536.61,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,128.96000000000004,1061.38,DOWN,1.0,5597.99,4407.65,4547.38,4555.6,4526.25,4554.86,2026JF,0.12150219525523377
25,2026-02-02 08:38:00,DOWN,4407.65,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,97.65999999999985,1190.3400000000001,UP,0.0,5597.99,4309.99,4428.47,4428.99,4403.12,4404.56,2026JF,0.08204378580909642
27,2026-02-04 18:46:00,DOWN,4880.74,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,477.6199999999999,717.25,DOWN,1.0,5597.99,4403.12,4899.18,4900.69,4879.95,4881.39,2026JF,0.6659044963401881
28,2026-02-05 04:47:00,DOWN,4855.2,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,452.0799999999999,236.52000000000044,DOWN,1.0,5091.72,4403.12,4876.05,4876.08,4840.35,4841.76,2026JF,1.9113817013360355
29,2026-02-05 23:33:00,DOWN,4789.79,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,386.6700000000001,301.9300000000003,UP,0.0,5091.72,4403.12,4797.09,4797.4,4787.96,4788.58,2026JF,1.2806610803828693
31,2026-02-11 12:40:00,UP,5078.61,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,7.75,79.64999999999964,UP,1.0,5086.36,4998.96,5073.12,5084.73,5073.1,5082.66,2026JF,0.09730069052102995
32,2026-02-11 12:44:00,UP,5091.72,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,506.2699999999995,92.76000000000022,DOWN,0.0,5597.99,4998.96,5084.15,5100.29,5083.49,5099.59,2026JF,5.457848210435515
