cluster_id,block,direction,touch_hour,price_low,price_high,object_count,families,timeframes,object_ids,has_FVG_OB,has_H4,state,role,accepted_through_4h_2close,object_direction_dominant_24h,state_direction_dominant_24h,favorable_points,adverse_points
POIC0375,2025H1,BEAR,2025-06-25 04:00:00,3333.11,3347.07,1,FVG,H1,H1_FVG_BEAR_20250624_0900,False,False,DOWN,ALIGNED,False,True,True,28.140000000000327,-0.1000000000003638
POIC0376,2025H1,BEAR,2025-06-25 13:00:00,3329.11,3333.39,1,OB,H1,H1_OB_BEAR_20250625_0900_VIA_20250625_1200,False,False,DOWN,ALIGNED,False,True,True,19.300000000000185,19.050000000000185
POIC0377,2025H1,BEAR,2025-06-25 17:00:00,3321.54,3322.15,1,FVG,H1,H1_FVG_BEAR_20250625_1600,False,False,BALANCE,BALANCE,True,False,,11.875000000000457,28.454999999999927
POIC0378,2025H1,BEAR,2025-06-26 11:00:00,3348.77,3351.59,1,FVG,H1,H1_FVG_BEAR_20250624_0800,False,False,UP,OPPOSING,False,True,False,66.61000000000013,0.1199999999998908
POIC0379,2025H1,BEAR,2025-06-26 14:00:00,3343.49,3344.38,1,FVG,H1,H1_FVG_BEAR_20250626_1300,False,False,BALANCE,BALANCE,False,True,,64.25500000000011,0.1750000000001819
POIC0380,2025H1,BEAR,2025-06-26 19:00:00,3328.73,3331.55,1,FVG,H1,H1_FVG_BEAR_20250626_1600,False,False,BALANCE,BALANCE,True,True,,74.21000000000049,6.259999999999764
POIC0381,2025H1,BEAR,2025-06-27 08:00:00,3297.56,3308.59,1,FVG,H1,H1_FVG_BEAR_20250627_0700,False,False,DOWN,ALIGNED,False,True,True,47.14499999999998,-2.074999999999818
POIC0382,2025H1,BEAR,2025-06-27 11:00:00,3289.22,3301.0,1,OB,H1,H1_OB_BEAR_20250627_0800_VIA_20250627_1000,False,False,DOWN,ALIGNED,False,True,True,39.17999999999984,-3.929999999999836
POIC0383,2025H1,BEAR,2025-06-27 17:00:00,3274.44,3276.0,1,FVG,H1,H1_FVG_BEAR_20250627_1600,False,False,DOWN,ALIGNED,True,True,True,11.580000000000382,7.579999999999927
POIC0384,2025H1,BEAR,2025-06-27 20:00:00,3278.55,3290.95,2,FVG;OB,H1;H4,H4_FVG_BEAR_20250627_1600;H1_OB_BEAR_20250627_1300_VIA_20250627_1500,True,True,DOWN,ALIGNED,False,True,True,16.360000000000127,-1.949999999999818
POIC0385,2025H1,BEAR,2025-06-30 02:00:00,3270.34,3275.46,1,OB,H1,H1_OB_BEAR_20250627_2300_VIA_20250630_0100,False,False,DOWN,ALIGNED,False,False,False,13.389999999999873,41.61999999999989
POIC0386,2025H1,BEAR,2025-06-30 08:00:00,3290.95,3291.05,1,FVG,H4,H4_FVG_BEAR_20250627_1200,False,True,DOWN,ALIGNED,True,False,False,16.449999999999818,32.01999999999998
POIC0387,2025H1,BEAR,2025-06-30 17:00:00,3289.12,3290.7,1,FVG,H1,H1_FVG_BEAR_20250630_1200,False,False,BALANCE,BALANCE,True,False,,10.759999999999764,68.0
POIC0388,2025H1,BEAR,2025-06-30 22:00:00,3301.0,3313.27,1,FVG,H4,H4_FVG_BEAR_20250627_0800,False,True,UP,OPPOSING,False,False,True,9.135000000000218,50.77499999999964
POIC0389,2025H1,BULL,2025-01-02 12:00:00,2635.97,2635.99,1,FVG,H1,H1_FVG_BULL_20250102_1100,False,False,WARMUP,BALANCE,False,True,,29.22000000000025,3.2799999999997453
POIC0390,2025H1,BULL,2025-01-02 15:00:00,2639.87,2640.25,1,FVG,H1,H1_FVG_BULL_20250102_1300,False,False,WARMUP,BALANCE,False,True,,25.139999999999876,4.059999999999945
POIC0391,2025H1,BULL,2025-01-03 03:00:00,2656.5,2660.18,1,OB,H1,H1_OB_BULL_20250102_2300_VIA_20250103_0200,False,False,WARMUP,BALANCE,False,False,,6.859999999999673,21.700000000000276
POIC0392,2025H1,BULL,2025-01-03 09:00:00,2647.22,2653.72,1,FVG,H4,H4_FVG_BULL_20250102_2000,False,True,WARMUP,BALANCE,False,False,,9.090000000000146,13.829999999999927
POIC0393,2025H1,BULL,2025-01-03 14:00:00,2655.88,2656.35,1,FVG,H1,H1_FVG_BULL_20250103_1300,False,False,WARMUP,BALANCE,True,False,,2.1550000000002,19.47499999999991
POIC0394,2025H1,BULL,2025-01-03 18:00:00,2639.87,2640.36,1,FVG,H4,H4_FVG_BULL_20250102_1600,False,True,WARMUP,BALANCE,False,True,,7.105000000000018,3.474999999999909
POIC0395,2025H1,BULL,2025-01-06 04:00:00,2636.82,2640.08,1,OB,H1,H1_OB_BULL_20250103_2200_VIA_20250106_0200,False,False,WARMUP,BALANCE,True,False,,10.920000000000073,23.769999999999985
POIC0396,2025H1,BULL,2025-01-06 15:00:00,2634.96,2642.02,1,FVG,H1,H1_FVG_BULL_20250106_1400,False,False,DOWN,OPPOSING,True,False,True,14.110000000000127,23.809999999999945
POIC0397,2025H1,BULL,2025-01-07 09:00:00,2637.31,2639.83,2,FVG;OB,H1,H1_OB_BULL_20250107_0600_VIA_20250107_0700;H1_FVG_BULL_20250107_0800,True,False,BALANCE,BALANCE,False,True,,25.66000000000031,0.5799999999999272
POIC0398,2025H1,BULL,2025-01-07 17:00:00,2637.99,2647.35,3,FVG;OB,H1;H4,H4_OB_BULL_20250107_0800_VIA_20250107_1200;H1_OB_BULL_20250107_1100_VIA_20250107_1300;H1_FVG_BULL_20250107_1400,True,True,UP,ALIGNED,False,True,True,24.889999999999876,0.7000000000002728
POIC0399,2025H1,BULL,2025-01-07 17:00:00,2648.65,2649.93,1,FVG,H1,H1_FVG_BULL_20250107_1500,False,False,UP,ALIGNED,False,True,True,18.269999999999985,7.320000000000164
POIC0400,2025H1,BULL,2025-01-07 17:00:00,2652.6,2655.75,1,FVG,H1,H1_FVG_BULL_20250107_1600,False,False,UP,ALIGNED,True,True,True,13.384999999999764,12.205000000000382
POIC0401,2025H1,BULL,2025-01-08 10:00:00,2650.7,2651.64,1,FVG,H1,H1_FVG_BULL_20250108_0900,False,False,UP,ALIGNED,False,True,True,18.84999999999991,5.389999999999873
POIC0402,2025H1,BULL,2025-01-08 13:00:00,2645.61,2648.9,2,FVG;OB,H1,H1_OB_BULL_20250108_0500_VIA_20250108_0800;H1_FVG_BULL_20250108_0800,True,False,UP,ALIGNED,False,True,True,22.764999999999876,1.474999999999909
POIC0403,2025H1,BULL,2025-01-08 17:00:00,2652.42,2660.01,1,FVG,H1,H1_FVG_BULL_20250108_1600,False,False,UP,ALIGNED,False,True,True,22.074999999999815,6.815000000000055
POIC0404,2025H1,BULL,2025-01-08 19:00:00,2647.56,2653.12,1,OB,H1,H1_OB_BULL_20250108_1300_VIA_20250108_1500,False,False,UP,ALIGNED,False,True,True,27.949999999999815,0.9400000000000546
POIC0405,2025H1,BULL,2025-01-09 01:00:00,2660.55,2660.89,1,FVG,H1,H1_FVG_BULL_20250108_2300,False,False,BALANCE,BALANCE,True,True,,17.56999999999971,5.270000000000437
POIC0406,2025H1,BULL,2025-01-09 10:00:00,2657.64,2662.35,2,FVG;OB,H1,H1_OB_BULL_20250109_0700_VIA_20250109_0800;H1_FVG_BULL_20250109_0900,True,False,UP,ALIGNED,False,True,True,18.664999999999964,-0.4850000000001273
POIC0407,2025H1,BULL,2025-01-09 16:00:00,2668.53,2669.44,1,FVG,H1,H1_FVG_BULL_20250109_1400,False,False,UP,ALIGNED,True,True,True,14.644999999999982,6.265000000000327
POIC0408,2025H1,BULL,2025-01-09 18:00:00,2662.35,2666.7,1,OB,H1,H1_OB_BULL_20250109_0900_VIA_20250109_1300,False,False,UP,ALIGNED,False,True,True,33.345000000000255,1.8049999999998363
POIC0409,2025H1,BULL,2025-01-09 19:00:00,2662.15,2664.48,1,FVG,H4,H4_FVG_BULL_20250109_1200,False,True,UP,ALIGNED,False,True,True,34.55499999999984,0.5950000000002547
POIC0410,2025H1,BULL,2025-01-10 01:00:00,2668.58,2668.67,1,FVG,H1,H1_FVG_BULL_20250109_2100,False,False,UP,ALIGNED,False,True,True,29.36499999999978,4.934999999999945
POIC0411,2025H1,BULL,2025-01-10 06:00:00,2671.91,2672.46,1,FVG,H1,H1_FVG_BULL_20250110_0500,False,False,UP,ALIGNED,False,True,True,25.80499999999984,8.49499999999989
POIC0412,2025H1,BULL,2025-01-10 09:00:00,2674.02,2674.25,1,FVG,H1,H1_FVG_BULL_20250110_0800,False,False,UP,ALIGNED,False,True,True,23.854999999999563,10.445000000000164
POIC0413,2025H1,BULL,2025-01-10 11:00:00,2673.45,2678.66,1,OB,H1,H1_OB_BULL_20250110_0900_VIA_20250110_1000,False,False,UP,ALIGNED,False,True,True,21.934999999999945,12.364999999999782
POIC0414,2025H1,BULL,2025-01-10 14:00:00,2662.72,2675.76,1,OB,H4,H4_OB_BULL_20250109_1600_VIA_20250110_0800,False,True,UP,ALIGNED,False,True,True,28.75,5.549999999999727
POIC0415,2025H1,BULL,2025-01-10 15:00:00,2668.34,2671.27,1,OB,H1,H1_OB_BULL_20250110_0100_VIA_20250110_0400,False,False,UP,ALIGNED,False,True,True,28.18499999999949,6.1150000000002365
POIC0416,2025H1,BULL,2025-01-10 15:00:00,2671.91,2673.45,1,FVG,H4,H4_FVG_BULL_20250110_0800,False,True,UP,ALIGNED,False,True,True,25.309999999999945,8.989999999999782
POIC0417,2025H1,BULL,2025-01-13 01:00:00,2687.68,2688.37,1,FVG,H1,H1_FVG_BULL_20250110_2300,False,False,UP,ALIGNED,False,False,False,5.055000000000291,31.27499999999964
POIC0418,2025H1,BULL,2025-01-13 03:00:00,2683.63,2684.35,1,FVG,H4,H4_FVG_BULL_20250110_2000,False,True,UP,ALIGNED,False,False,False,7.260000000000218,27.23999999999978
POIC0419,2025H1,BULL,2025-01-13 17:00:00,2655.45,2662.15,1,OB,H4,H4_OB_BULL_20250109_0400_VIA_20250109_0800,False,True,DOWN,OPPOSING,False,True,False,16.419999999999618,2.050000000000182
POIC0420,2025H1,BULL,2025-01-14 08:00:00,2664.12,2667.29,1,FVG,H4,H4_FVG_BULL_20250114_0400,False,True,DOWN,OPPOSING,False,True,False,13.6550000000002,5.894999999999982
POIC0421,2025H1,BULL,2025-01-14 11:00:00,2664.12,2666.13,1,FVG,H1,H1_FVG_BULL_20250114_0200,False,False,DOWN,OPPOSING,False,True,False,20.105000000000015,5.315000000000055
POIC0422,2025H1,BULL,2025-01-14 15:00:00,2660.59,2660.79,1,FVG,H1,H1_FVG_BULL_20250113_2300,False,False,DOWN,OPPOSING,False,True,False,28.230000000000015,0.8800000000001091
POIC0423,2025H1,BULL,2025-01-14 19:00:00,2665.94,2669.84,1,FVG,H1,H1_FVG_BULL_20250114_1800,False,False,DOWN,OPPOSING,False,True,False,28.139999999999876,1.2500000000004547
POIC0424,2025H1,BULL,2025-01-14 22:00:00,2667.98,2672.01,1,OB,H1,H1_OB_BULL_20250114_1900_VIA_20250114_2100,False,False,BALANCE,BALANCE,False,True,,26.03500000000031,0.6749999999997272
POIC0425,2025H1,BULL,2025-01-15 01:00:00,2660.79,2674.38,1,OB,H4,H4_OB_BULL_20250114_1200_VIA_20250114_2000,False,True,BALANCE,BALANCE,False,True,,29.824999999999815,-1.735000000000127
POIC0426,2025H1,BULL,2025-01-15 16:00:00,2676.67,2679.07,1,FVG,H1,H1_FVG_BULL_20250115_0800,False,False,UP,ALIGNED,False,True,True,40.42000000000007,1.1700000000000728
POIC0427,2025H1,BULL,2025-01-15 16:00:00,2679.24,2682.1,2,FVG,H1;H4,H1_FVG_BULL_20250115_0900;H4_FVG_BULL_20250115_1200,False,True,UP,ALIGNED,False,True,True,37.61999999999989,3.970000000000255
POIC0428,2025H1,BULL,2025-01-15 16:00:00,2684.0,2687.46,1,OB,H1,H1_OB_BULL_20250115_1400_VIA_20250115_1500,False,False,UP,ALIGNED,True,True,True,32.559999999999945,9.0300000000002
POIC0429,2025H1,BULL,2025-01-15 23:00:00,2692.56,2695.13,1,OB,H1,H1_OB_BULL_20250115_2100_VIA_20250115_2200,False,False,UP,ALIGNED,False,True,True,30.80499999999984,3.925000000000182
POIC0430,2025H1,BULL,2025-01-16 08:00:00,2689.93,2691.06,1,FVG,H1,H1_FVG_BULL_20250115_2000,False,False,UP,ALIGNED,False,True,True,34.1550000000002,0.5749999999998181
POIC0431,2025H1,BULL,2025-01-16 14:00:00,2703.22,2704.69,1,FVG,H1,H1_FVG_BULL_20250116_1200,False,False,UP,ALIGNED,False,True,True,20.695000000000164,3.744999999999891
POIC0432,2025H1,BULL,2025-01-16 14:00:00,2706.09,2706.16,1,FVG,H1,H1_FVG_BULL_20250116_1300,False,False,UP,ALIGNED,False,True,True,18.52500000000009,5.914999999999964
POIC0433,2025H1,BULL,2025-01-16 17:00:00,2707.24,2712.84,1,FVG,H1,H1_FVG_BULL_20250116_1600,False,False,UP,ALIGNED,False,True,True,14.610000000000127,7.349999999999909
POIC0434,2025H1,BULL,2025-01-16 23:00:00,2706.09,2712.57,1,FVG,H4,H4_FVG_BULL_20250116_1600,False,True,UP,ALIGNED,False,False,False,8.010000000000218,9.4699999999998
POIC0435,2025H1,BULL,2025-01-17 15:00:00,2706.26,2706.87,1,FVG,H1,H1_FVG_BULL_20250117_1400,False,False,BALANCE,BALANCE,False,True,,10.775000000000093,7.605000000000018
POIC0436,2025H1,BULL,2025-01-17 19:00:00,2712.49,2713.56,1,FVG,H1,H1_FVG_BULL_20250117_1800,False,False,BALANCE,BALANCE,True,False,,3.305000000000291,14.0649999999996
POIC0437,2025H1,BULL,2025-01-17 22:00:00,2698.4,2700.21,1,FVG,H4,H4_FVG_BULL_20250116_1200,False,True,DOWN,OPPOSING,False,True,False,4.8449999999998,0.3450000000002546
POIC0438,2025H1,BULL,2025-01-20 01:00:00,2689.92,2698.4,3,FVG;OB,H1;H4,H1_OB_BULL_20250116_0800_VIA_20250116_0900;H4_OB_BULL_20250116_0400_VIA_20250116_0800;H1_FVG_BULL_20250116_1000,True,True,DOWN,OPPOSING,False,True,False,19.559999999999945,4.849999999999909
POIC0439,2025H1,BULL,2025-01-20 09:00:00,2706.48,2706.62,1,FVG,H1,H1_FVG_BULL_20250120_0800,False,False,BALANCE,BALANCE,False,True,,22.83999999999969,4.7400000000002365
POIC0440,2025H1,BULL,2025-01-20 15:00:00,2697.98,2702.03,1,FVG,H1,H1_FVG_BULL_20250120_0600,False,False,BALANCE,BALANCE,False,True,,32.784999999999854,-1.8049999999998363
POIC0441,2025H1,BULL,2025-01-21 11:00:00,2719.16,2721.23,1,FVG,H1,H1_FVG_BULL_20250121_0500,False,False,UP,ALIGNED,False,True,True,38.41500000000042,3.724999999999909
POIC0442,2025H1,BULL,2025-01-21 13:00:00,2710.96,2717.67,2,FVG,H1;H4,H4_FVG_BULL_20250121_0400;H1_FVG_BULL_20250121_0400,False,True,UP,ALIGNED,False,True,True,49.04500000000007,-2.1549999999997453
POIC0443,2025H1,BULL,2025-01-22 04:00:00,2744.91,2746.74,1,FVG,H1,H1_FVG_BULL_20250122_0300,False,False,UP,ALIGNED,False,True,True,17.53500000000031,0.2849999999998545
POIC0444,2025H1,BULL,2025-01-22 08:00:00,2745.98,2746.35,1,FVG,H4,H4_FVG_BULL_20250122_0400,False,True,UP,ALIGNED,False,True,True,17.195000000000164,0.625
POIC0445,2025H1,BULL,2025-01-22 13:00:00,2745.54,2758.22,2,FVG;OB,H1,H1_OB_BULL_20250122_0800_VIA_20250122_1200;H1_FVG_BULL_20250122_1200,True,False,UP,ALIGNED,False,False,False,9.799999999999727,10.970000000000256
POIC0446,2025H1,BULL,2025-01-23 11:00:00,2739.96,2743.24,1,OB,H1,H1_OB_BULL_20250121_2200_VIA_20250122_0200,False,False,BALANCE,BALANCE,False,True,,36.67000000000007,5.809999999999945
POIC0447,2025H1,BULL,2025-01-23 15:00:00,2730.02,2739.88,1,FVG,H4,H4_FVG_BULL_20250121_2000,False,True,BALANCE,BALANCE,False,True,,45.120000000000346,-0.8400000000001455
POIC0448,2025H1,BULL,2025-01-23 22:00:00,2749.42,2752.36,1,FVG,H1,H1_FVG_BULL_20250123_1900,False,False,BALANCE,BALANCE,False,True,,35.029999999999745,-0.3799999999996544
POIC0449,2025H1,BULL,2025-01-24 06:00:00,2762.5,2770.96,1,FVG,H1,H1_FVG_BULL_20250124_0500,False,False,UP,ALIGNED,False,True,True,19.19000000000005,-3.1100000000001278
POIC0450,2025H1,BULL,2025-01-24 16:00:00,2771.06,2777.81,1,OB,H1,H1_OB_BULL_20250124_1100_VIA_20250124_1400,False,False,UP,ALIGNED,False,True,True,11.485000000000127,4.5949999999998
POIC0451,2025H1,BULL,2025-01-24 18:00:00,2762.5,2770.04,1,FVG,H4,H4_FVG_BULL_20250124_0800,False,True,UP,ALIGNED,False,True,True,11.210000000000036,-3.570000000000164
POIC0452,2025H1,BULL,2025-01-27 04:00:00,2751.27,2762.3,5,FVG;OB,H1;H4,H1_OB_BULL_20250123_2200_VIA_20250124_0200;H4_OB_BULL_20250123_2000_VIA_20250124_0400;H1_FVG_BULL_20250124_0300;H4_FVG_BULL_20250124_0400;H1_FVG_BULL_20250124_0400,True,True,BALANCE,BALANCE,False,False,,15.1550000000002,26.394999999999985
POIC0453,2025H1,BULL,2025-01-27 14:00:00,2759.76,2762.79,1,FVG,H1,H1_FVG_BULL_20250127_1200,False,False,DOWN,OPPOSING,True,False,True,10.384999999999764,30.88500000000022
POIC0454,2025H1,BULL,2025-01-27 14:00:00,2764.94,2765.09,1,FVG,H1,H1_FVG_BULL_20250127_1300,False,False,DOWN,OPPOSING,True,False,True,6.644999999999527,34.625000000000455
POIC0455,2025H1,BULL,2025-01-27 15:00:00,2755.06,2755.65,1,FVG,H1,H1_FVG_BULL_20250127_1100,False,False,DOWN,OPPOSING,True,False,True,7.045000000000073,24.965000000000146
POIC0456,2025H1,BULL,2025-01-27 16:00:00,2735.79,2745.89,1,OB,H1,H1_OB_BULL_20250123_1500_VIA_20250123_1900,False,False,DOWN,OPPOSING,True,True,False,17.079999999999927,10.450000000000273
POIC0457,2025H1,BULL,2025-01-27 18:00:00,2730.02,2734.42,1,FVG,H1,H1_FVG_BULL_20250121_1700,False,False,DOWN,OPPOSING,False,True,False,24.92999999999984,1.830000000000382
POIC0458,2025H1,BULL,2025-01-28 05:00:00,2737.85,2738.14,1,FVG,H1,H1_FVG_BULL_20250127_2200,False,False,DOWN,OPPOSING,False,True,False,28.25500000000011,3.164999999999964
POIC0459,2025H1,BULL,2025-01-29 06:00:00,2760.02,2762.18,1,FVG,H4,H4_FVG_BULL_20250129_0000,False,True,UP,ALIGNED,True,False,False,5.0,16.440000000000055
POIC0460,2025H1,BULL,2025-01-29 07:00:00,2760.02,2761.2,1,FVG,H1,H1_FVG_BULL_20250128_2100,False,False,UP,ALIGNED,True,False,False,5.4900000000002365,15.949999999999818
POIC0461,2025H1,BULL,2025-01-29 08:00:00,2749.46,2759.28,1,FVG,H4,H4_FVG_BULL_20250128_2000,False,True,UP,ALIGNED,False,True,True,11.730000000000018,9.710000000000036
POIC0462,2025H1,BULL,2025-01-29 09:00:00,2757.15,2757.52,1,FVG,H1,H1_FVG_BULL_20250128_1900,False,False,UP,ALIGNED,False,False,False,9.134999999999764,12.675000000000182
POIC0463,2025H1,BULL,2025-01-29 17:00:00,2745.05,2748.89,2,FVG,H1;H4,H4_FVG_BULL_20250128_1600;H1_FVG_BULL_20250128_1600,False,True,UP,ALIGNED,False,True,True,41.98999999999978,2.3100000000004
POIC0464,2025H1,BULL,2025-01-29 17:00:00,2749.46,2751.04,1,FVG,H1,H1_FVG_BULL_20250128_1700,False,False,UP,ALIGNED,False,True,True,38.71000000000004,5.5900000000001455
POIC0465,2025H1,BULL,2025-01-29 21:00:00,2744.55,2745.16,1,FVG,H1,H1_FVG_BULL_20250128_1500,False,False,UP,ALIGNED,False,True,True,53.5949999999998,0.1950000000001637
POIC0466,2025H1,BULL,2025-01-30 03:00:00,2752.5,2759.02,1,OB,H1,H1_OB_BULL_20250129_2200_VIA_20250130_0200,False,False,BALANCE,BALANCE,False,True,,43.76999999999998,-3.0099999999997635
POIC0467,2025H1,BULL,2025-01-30 14:00:00,2776.42,2777.06,1,FVG,H1,H1_FVG_BULL_20250130_1300,False,False,UP,ALIGNED,False,True,True,24.110000000000127,0.6599999999998545
POIC0468,2025H1,BULL,2025-01-30 19:00:00,2788.96,2790.14,1,FVG,H1,H1_FVG_BULL_20250130_1800,False,False,UP,ALIGNED,False,True,True,27.61999999999989,0.8400000000001455
POIC0469,2025H1,BULL,2025-01-31 19:00:00,2800.61,2803.31,1,FVG,H1,H1_FVG_BULL_20250131_1500,False,False,UP,ALIGNED,True,True,True,14.259999999999764,7.630000000000109
POIC0470,2025H1,BULL,2025-01-31 20:00:00,2791.62,2799.96,2,FVG;OB,H1,H1_OB_BULL_20250131_1000_VIA_20250131_1300;H1_FVG_BULL_20250131_1400,True,False,UP,ALIGNED,False,True,True,13.139999999999873,1.4600000000000364
POIC0471,2025H1,BULL,2025-01-31 20:00:00,2800.85,2802.94,1,FVG,H4,H4_FVG_BULL_20250131_1600,False,True,UP,ALIGNED,True,False,False,7.034999999999855,7.565000000000055
POIC0472,2025H1,BULL,2025-02-03 01:00:00,2786.01,2789.73,2,FVG,H1;H4,H1_FVG_BULL_20250130_1700;H4_FVG_BULL_20250130_2000,False,True,DOWN,OPPOSING,True,True,False,42.84000000000015,15.779999999999744
POIC0473,2025H1,BULL,2025-02-03 03:00:00,2776.57,2780.02,2,FVG;OB,H1;H4,H4_FVG_BULL_20250130_1600;H1_OB_BULL_20250130_1300_VIA_20250130_1600,True,True,DOWN,OPPOSING,False,True,False,52.41499999999997,6.204999999999927
POIC0474,2025H1,BULL,2025-02-03 04:00:00,2763.39,2773.87,1,FVG,H4,H4_FVG_BULL_20250130_1200,False,True,DOWN,OPPOSING,False,True,False,62.07999999999993,-3.4600000000000364
POIC0475,2025H1,BULL,2025-02-03 12:00:00,2789.82,2794.75,1,FVG,H1,H1_FVG_BULL_20250203_1100,False,False,UP,ALIGNED,False,True,True,38.42500000000018,-0.7049999999999272
POIC0476,2025H1,BULL,2025-02-03 18:00:00,2811.9,2813.32,1,FVG,H1,H1_FVG_BULL_20250203_1700,False,False,UP,ALIGNED,False,True,True,32.75,5.420000000000073
POIC0477,2025H1,BULL,2025-02-04 01:00:00,2811.9,2812.41,1,FVG,H4,H4_FVG_BULL_20250203_2000,False,True,UP,ALIGNED,False,True,True,33.20500000000038,4.964999999999691
POIC0478,2025H1,BULL,2025-02-04 04:00:00,2812.41,2822.92,1,OB,H4,H4_OB_BULL_20250203_2000_VIA_20250204_0000,False,True,UP,ALIGNED,False,True,True,31.28499999999985,10.474999999999907
POIC0479,2025H1,BULL,2025-02-04 07:00:00,2811.46,2816.1,2,FVG;OB,H1,H1_OB_BULL_20250204_0100_VIA_20250204_0300;H1_FVG_BULL_20250204_0300,True,False,UP,ALIGNED,False,True,True,44.32000000000016,6.589999999999691
POIC0480,2025H1,BULL,2025-02-04 09:00:00,2800.94,2809.94,1,FVG,H4,H4_FVG_BULL_20250203_1600,False,True,UP,ALIGNED,False,True,True,56.36000000000013,-1.75
POIC0481,2025H1,BULL,2025-02-04 21:00:00,2842.44,2842.53,1,FVG,H1,H1_FVG_BULL_20250204_2000,False,False,UP,ALIGNED,False,True,True,39.875,2.7950000000000728
POIC0482,2025H1,BULL,2025-02-05 01:00:00,2836.97,2840.95,1,FVG,H4,H4_FVG_BULL_20250204_2000,False,True,UP,ALIGNED,False,True,True,43.40000000000009,-0.7300000000000182
POIC0483,2025H1,BULL,2025-02-05 03:00:00,2841.01,2844.77,1,OB,H1,H1_OB_BULL_20250204_2300_VIA_20250205_0200,False,False,UP,ALIGNED,False,True,True,39.4699999999998,3.200000000000273
POIC0484,2025H1,BULL,2025-02-05 13:00:00,2864.21,2865.4,1,FVG,H1,H1_FVG_BULL_20250205_1100,False,False,UP,ALIGNED,False,True,True,17.554999999999836,15.925000000000182
POIC0485,2025H1,BULL,2025-02-05 15:00:00,2861.8,2863.58,1,FVG,H1,H1_FVG_BULL_20250205_1000,False,False,UP,ALIGNED,False,True,True,19.670000000000076,13.809999999999944
POIC0486,2025H1,BULL,2025-02-05 18:00:00,2858.63,2871.52,2,FVG;OB,H1,H1_OB_BULL_20250205_1500_VIA_20250205_1700;H1_FVG_BULL_20250205_1700,True,False,UP,ALIGNED,False,False,False,16.085000000000036,30.94499999999971
POIC0487,2025H1,BULL,2025-02-06 10:00:00,2839.69,2854.9,3,FVG;OB,H1;H4,H1_OB_BULL_20250205_0300_VIA_20250205_0400;H1_FVG_BULL_20250205_0500;H4_FVG_BULL_20250205_0800,True,True,UP,ALIGNED,False,True,True,23.28499999999985,13.164999999999964
POIC0488,2025H1,BULL,2025-02-06 15:00:00,2861.73,2863.58,1,FVG,H1,H1_FVG_BULL_20250206_1400,False,False,BALANCE,BALANCE,True,False,,8.1550000000002,28.52499999999964
POIC0489,2025H1,BULL,2025-02-07 03:00:00,2857.13,2858.04,1,FVG,H1,H1_FVG_BULL_20250207_0200,False,False,BALANCE,BALANCE,False,True,,29.154999999999745,5.235000000000127
POIC0490,2025H1,BULL,2025-02-07 07:00:00,2860.46,2865.46,1,FVG,H1,H1_FVG_BULL_20250207_0400,False,False,BALANCE,BALANCE,False,True,,23.779999999999745,10.610000000000127
POIC0491,2025H1,BULL,2025-02-07 08:00:00,2857.29,2862.0,1,FVG,H4,H4_FVG_BULL_20250207_0400,False,True,BALANCE,BALANCE,False,True,,27.0949999999998,7.295000000000073
POIC0492,2025H1,BULL,2025-02-07 15:00:00,2853.57,2853.65,1,FVG,H1,H1_FVG_BULL_20250206_2200,False,False,BALANCE,BALANCE,False,True,,33.129999999999654,1.2600000000002185
POIC0493,2025H1,BULL,2025-02-07 15:00:00,2854.13,2854.88,1,FVG,H1,H1_FVG_BULL_20250206_2300,False,False,BALANCE,BALANCE,False,True,,32.23499999999967,2.1550000000002
POIC0494,2025H1,BULL,2025-02-07 18:00:00,2852.35,2873.28,2,FVG;OB,H1,H1_OB_BULL_20250207_1500_VIA_20250207_1600;H1_FVG_BULL_20250207_1700,True,False,BALANCE,BALANCE,False,True,,18.715000000000146,9.49499999999989
POIC0495,2025H1,BULL,2025-02-10 16:00:00,2879.99,2898.31,1,FVG,H4,H4_FVG_BULL_20250210_1200,False,True,UP,ALIGNED,False,True,True,53.40000000000055,7.499999999999545
POIC0496,2025H1,BULL,2025-02-11 04:00:00,2902.49,2906.67,1,OB,H1,H1_OB_BULL_20250210_2100_VIA_20250211_0100,False,False,UP,ALIGNED,False,True,True,37.970000000000255,22.92999999999984
POIC0497,2025H1,BULL,2025-02-11 04:00:00,2908.29,2916.4,1,FVG,H1,H1_FVG_BULL_20250211_0200,False,False,UP,ALIGNED,False,False,False,30.204999999999927,30.695000000000164
POIC0498,2025H1,BULL,2025-02-11 14:00:00,2853.32,2886.74,2,FVG;OB,H1;H4,H4_OB_BULL_20250207_1600_VIA_20250210_0800;H1_FVG_BULL_20250210_0900,True,True,UP,ALIGNED,False,True,True,38.63000000000011,-9.290000000000418
POIC0499,2025H1,BULL,2025-02-11 14:00:00,2892.22,2892.3,1,FVG,H1,H1_FVG_BULL_20250210_1000,False,False,UP,ALIGNED,False,True,True,16.399999999999636,12.940000000000056
POIC0500,2025H1,BULL,2025-02-12 10:00:00,2887.92,2890.88,1,FVG,H1,H1_FVG_BULL_20250212_0900,False,False,DOWN,OPPOSING,True,True,False,33.309999999999945,25.68000000000029
POIC0501,2025H1,BULL,2025-02-12 14:00:00,2876.51,2878.92,1,FVG,H4,H4_FVG_BULL_20250210_0800,False,True,DOWN,OPPOSING,False,True,False,44.99499999999989,13.995000000000346
