observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 11:30:00,M30:wave:HIGH:1706002200,side=HIGH price=1.4692300000 occurred=2024.01.23 09:30:00 confirmed_bar=2024.01.23 11:00:00 wick_bottom=1.4689700000 wick_top=1.4692300000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.23 12:30:00,M30:structure:PROTECTED_BREAK:1706011200,direction=SHORT bar_open=2024.01.23 12:00:00 close=1.4662500000 broken_id=M30:wave:LOW:1705989600 broken_kind=WAVE broken_price=1.4665500000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 01:30:00,M30:wave:LOW:1706054400,side=LOW price=1.4586800000 occurred=2024.01.24 00:00:00 confirmed_bar=2024.01.24 01:00:00 wick_bottom=1.4586800000 wick_top=1.4601300000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 11:00:00,M30:wave:HIGH:1706090400,side=HIGH price=1.4635800000 occurred=2024.01.24 10:00:00 confirmed_bar=2024.01.24 10:30:00 wick_bottom=1.4627300000 wick_top=1.4635800000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 12:30:00,M30:wave:LOW:1706092200,side=LOW price=1.4606300000 occurred=2024.01.24 10:30:00 confirmed_bar=2024.01.24 12:00:00 wick_bottom=1.4606300000 wick_top=1.4618500000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 14:00:00,M30:wave:HIGH:1706099400,side=HIGH price=1.4662900000 occurred=2024.01.24 12:30:00 confirmed_bar=2024.01.24 13:30:00 wick_bottom=1.4655900000 wick_top=1.4662900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 16:00:00,M30:wave:LOW:1706104800,side=LOW price=1.4642800000 occurred=2024.01.24 14:00:00 confirmed_bar=2024.01.24 15:30:00 wick_bottom=1.4642800000 wick_top=1.4647900000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 19:30:00,M30:wave:HIGH:1706115600,side=HIGH price=1.4704000000 occurred=2024.01.24 17:00:00 confirmed_bar=2024.01.24 19:00:00 wick_bottom=1.4697100000 wick_top=1.4704000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.24 21:00:00,M30:wave:LOW:1706121000,side=LOW price=1.4684600000 occurred=2024.01.24 18:30:00 confirmed_bar=2024.01.24 20:30:00 wick_bottom=1.4684600000 wick_top=1.4692000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 03:00:00,M30:wave:HIGH:1706142600,side=HIGH price=1.4722000000 occurred=2024.01.25 00:30:00 confirmed_bar=2024.01.25 02:30:00 wick_bottom=1.4714500000 wick_top=1.4722000000 trend_at_confirmation=BULLISH
