observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 06:00:00,M30:wave:LOW:1706673600,side=LOW price=23.0290000000 occurred=2024.01.31 04:00:00 confirmed_bar=2024.01.31 05:30:00 wick_bottom=23.0290000000 wick_top=23.0330000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 12:30:00,M30:wave:HIGH:1706697000,side=HIGH price=23.1670000000 occurred=2024.01.31 10:30:00 confirmed_bar=2024.01.31 12:00:00 wick_bottom=23.1210000000 wick_top=23.1670000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 17:00:00,M30:wave:LOW:1706704200,side=LOW price=23.0170000000 occurred=2024.01.31 12:30:00 confirmed_bar=2024.01.31 16:30:00 wick_bottom=23.0170000000 wick_top=23.0360000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 19:30:00,M30:wave:HIGH:1706718600,side=HIGH price=23.3100000000 occurred=2024.01.31 16:30:00 confirmed_bar=2024.01.31 19:00:00 wick_bottom=23.2250000000 wick_top=23.3100000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.31 21:30:00,M30:structure:PROTECTED_BREAK:1706734800,direction=SHORT bar_open=2024.01.31 21:00:00 close=22.9840000000 broken_id=M30:wave:LOW:1706673600 broken_kind=WAVE broken_price=23.0290000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.01 05:30:00,M30:wave:LOW:1706740200,side=LOW price=22.7610000000 occurred=2024.01.31 22:30:00 confirmed_bar=2024.02.01 05:00:00 wick_bottom=22.7610000000 wick_top=22.8290000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.01 08:30:00,M30:wave:HIGH:1706765400,side=HIGH price=23.0180000000 occurred=2024.02.01 05:30:00 confirmed_bar=2024.02.01 08:00:00 wick_bottom=23.0060000000 wick_top=23.0180000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.01 17:00:00,M30:wave:LOW:1706799600,side=LOW price=22.4930000000 occurred=2024.02.01 15:00:00 confirmed_bar=2024.02.01 16:30:00 wick_bottom=22.4930000000 wick_top=22.5140000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.02.01 18:30:00,M30:structure:PROTECTED_BREAK:1706810400,direction=LONG bar_open=2024.02.01 18:00:00 close=23.1170000000 broken_id=M30:wave:HIGH:1706765400 broken_kind=WAVE broken_price=23.0180000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.02 11:00:00,M30:wave:HIGH:1706819400,side=HIGH price=23.2370000000 occurred=2024.02.01 20:30:00 confirmed_bar=2024.02.02 10:30:00 wick_bottom=23.1840000000 wick_top=23.2370000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.02 18:00:00,M30:wave:LOW:1706891400,side=LOW price=22.3830000000 occurred=2024.02.02 16:30:00 confirmed_bar=2024.02.02 17:30:00 wick_bottom=22.3830000000 wick_top=22.4930000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 02:30:00,M30:wave:HIGH:1707094800,side=HIGH price=22.7100000000 occurred=2024.02.05 01:00:00 confirmed_bar=2024.02.05 02:00:00 wick_bottom=22.7090000000 wick_top=22.7100000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 09:00:00,M30:wave:LOW:1707116400,side=LOW price=22.4950000000 occurred=2024.02.05 07:00:00 confirmed_bar=2024.02.05 08:30:00 wick_bottom=22.4950000000 wick_top=22.5260000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 11:30:00,M30:wave:HIGH:1707121800,side=HIGH price=22.5790000000 occurred=2024.02.05 08:30:00 confirmed_bar=2024.02.05 11:00:00 wick_bottom=22.5700000000 wick_top=22.5790000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 14:00:00,M30:wave:LOW:1707132600,side=LOW price=22.3470000000 occurred=2024.02.05 11:30:00 confirmed_bar=2024.02.05 13:30:00 wick_bottom=22.3470000000 wick_top=22.3770000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 15:30:00,M30:wave:HIGH:1707139800,side=HIGH price=22.5080000000 occurred=2024.02.05 13:30:00 confirmed_bar=2024.02.05 15:00:00 wick_bottom=22.4730000000 wick_top=22.5080000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 17:00:00,M30:wave:LOW:1707147000,side=LOW price=22.2260000000 occurred=2024.02.05 15:30:00 confirmed_bar=2024.02.05 16:30:00 wick_bottom=22.2260000000 wick_top=22.2610000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 19:00:00,M30:wave:HIGH:1707150600,side=HIGH price=22.4200000000 occurred=2024.02.05 16:30:00 confirmed_bar=2024.02.05 18:30:00 wick_bottom=22.3950000000 wick_top=22.4200000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.06 03:00:00,M30:wave:LOW:1707157800,side=LOW price=22.2470000000 occurred=2024.02.05 18:30:00 confirmed_bar=2024.02.06 02:30:00 wick_bottom=22.2470000000 wick_top=22.2700000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.06 11:00:00,M30:wave:HIGH:1707204600,side=HIGH price=22.4510000000 occurred=2024.02.06 07:30:00 confirmed_bar=2024.02.06 10:30:00 wick_bottom=22.4280000000 wick_top=22.4510000000 trend_at_confirmation=BEARISH
