idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision
5148,2025,k1,LONG,0.20896827,0.3547333772467601,0.07163708608083125,-0.5534219596258132,-11.240000000000236,1696,2,2025-07-28 08:00:00
5154,2025,k1,LONG,0.5769963,1.5598841817880367,0.08284041276775012,1.2719714964371167,10.710000000000036,1698,6,2025-07-29 08:00:00
5161,2025,k1,LONG,0.53280777,1.5331548177141667,0.18347025483160706,-1.0,-10.240000000000236,1700,1,2025-07-30 12:00:00
5166,2025,k1,LONG,0.10787788,0.19603746133519284,0.06701148104764382,-0.1264646464646509,-3.130000000000109,1702,3,2025-07-31 08:00:00
5173,2025,k1,LONG,0.44460678,0.6550149391257807,-0.08081592547554095,5.12015810276676,64.76999999999998,1704,5,2025-08-01 12:00:00
5178,2025,k1,LONG,0.44979638,0.5480665984508806,-0.14824815138332503,0.9411764705882372,12.639999999999873,1706,5,2025-08-04 12:00:00
5186,2025,k1,LONG,0.11351358,0.23817543647404793,0.09762570643603039,-0.2996904024767875,-9.680000000000293,1708,3,2025-08-05 20:00:00
5192,2025,k1,LONG,0.30968294,0.6503926557844537,0.1392941940693806,-0.2180200222469448,-3.9200000000000728,1710,2,2025-08-06 20:00:00
5195,2025,k1,LONG,0.42082137,0.5112419042247258,-0.12472098233931173,1.353982300884918,16.829999999999927,1712,6,2025-08-07 08:00:00
5202,2025,k1,LONG,0.4229357,0.7568231339520683,0.013799899202420474,-1.0,-13.170000000000073,1714,1,2025-08-08 12:00:00
5204,2025,k1,LONG,0.4138797,0.7844086060941833,0.04587812081236542,-1.0,-16.940000000000055,1716,2,2025-08-08 20:00:00
5211,2025,k1,LONG,0.44787997,0.5370892258657862,-0.15134225061558876,-0.5000000000000171,-6.640000000000327,1718,2,2025-08-12 04:00:00
5216,2025,k1,LONG,0.2650885,0.4760947746507935,0.08479902705856202,-0.2797687861271731,-4.8400000000001455,1720,1,2025-08-13 00:00:00
5218,2025,k1,LONG,0.57405406,3.477534111680957,0.9071874654859902,0.5489130434782915,5.050000000000182,1722,4,2025-08-13 08:00:00
5223,2025,k1,LONG,0.23602161,0.5009234499578463,0.14667306871373642,-1.0,-19.559999999999945,1724,2,2025-08-14 04:00:00
5230,2025,k1,LONG,0.3983973,0.5863220926568966,-0.04566435817466635,-0.2099697885196488,-2.7800000000002,1726,2,2025-08-15 08:00:00
5234,2025,k1,LONG,0.118488476,0.184294555529826,0.043969296142354924,-0.3745957071449619,-12.740000000000236,1728,2,2025-08-18 08:00:00
5240,2025,k1,LONG,0.44805554,0.5258465926931712,-0.1578174038991157,-1.0,-11.480000000000018,1730,3,2025-08-19 08:00:00
5246,2025,k1,LONG,0.582217,2.2011009618970467,0.3373656333543902,4.0409556313995925,23.68000000000029,1732,5,2025-08-20 08:00:00
5255,2025,k1,LONG,0.3627316,0.39229474125388153,-0.11273455425247031,-0.0589849108367717,-0.8600000000001273,1734,1,2025-08-21 20:00:00
5261,2025,k1,LONG,0.11454594,0.16788400241876733,0.034107629970782205,-0.0912609492768385,-4.480000000000018,1736,3,2025-08-22 20:00:00
5266,2025,k1,LONG,0.4132285,0.804185134505295,0.05864439634340113,-0.6930193439865324,-8.239999999999782,1738,1,2025-08-25 20:00:00
5268,2025,k1,LONG,0.3017367,0.48409874468064656,0.036291668501003516,-0.3407525172231146,-6.430000000000291,1740,2,2025-08-26 04:00:00
5272,2025,k1,LONG,0.40546584,0.5403491586142374,-0.08420980886876506,-0.5097915350600253,-8.070000000000164,1742,3,2025-08-26 20:00:00
5277,2025,k1,LONG,0.6177153,1.7177000671138971,0.0389351572124117,1.2442019099590698,9.11999999999989,1744,4,2025-08-27 16:00:00
5282,2025,k1,LONG,0.42796496,0.570364743525436,-0.10169631716527944,0.5043478260869808,8.120000000000346,1746,5,2025-08-28 12:00:00
5289,2025,k1,LONG,0.3852365,1.0120954339157442,0.23696282788012413,5.339034205231376,53.07000000000016,1748,6,2025-08-29 16:00:00
5295,2025,k1,LONG,0.3600079,0.6577111503875536,0.060922040170441505,0.022460225471653,0.2999999999997271,1750,4,2025-09-01 20:00:00
5301,2025,k1,LONG,0.13928585,0.2990470991902721,0.11810821852296088,0.6343521470091961,33.83000000000038,1752,8,2025-09-02 20:00:00
