phase,year,m5_index,decision,accept_time,direction,pre_same75,pre_opp75,ext_p60,ext_p120,ext_p240,same75_afteracc_H60,opp75_afteracc_H60,first75_afteracc_H60,same75_afteracc_H120,opp75_afteracc_H120,first75_afteracc_H120,same75_afteracc_H240,opp75_afteracc_H240,first75_afteracc_H240
0,2025,267843,2025-10-10 19:20:00,2025-10-10 19:48:00,1,False,False,0.26708378354611456,0.4535973052589921,0.5905049282970396,0.0,0.0,0.0,0,0,0,1,0,1
0,2025,268588,2025-10-15 12:25:00,2025-10-15 12:46:00,1,False,False,0.31841191794143614,0.7228017121856252,0.9037475649315445,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,268951,2025-10-16 19:40:00,2025-10-16 19:48:00,1,False,False,0.4575051327177237,0.7735474697669074,0.8919372102169587,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,269006,2025-10-17 01:15:00,2025-10-17 01:23:00,1,True,False,0.25575244927094143,0.5213410137035392,0.7273844131246998,0.0,0.0,0.0,1,0,1,1,1,1
0,2025,269040,2025-10-17 04:05:00,2025-10-17 04:19:00,-1,False,False,0.3784137863977952,0.6554458316357846,0.8593978841593182,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,269172,2025-10-17 15:05:00,2025-10-17 15:27:00,1,False,False,0.3218798470103344,0.6069011376569138,0.8119011157573685,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2025,269676,2025-10-21 11:05:00,2025-10-21 11:17:00,-1,False,False,0.2662516443136402,0.47275065537752836,0.643765940704711,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,269678,2025-10-21 11:15:00,2025-10-21 11:18:00,1,False,False,0.3940110992348965,0.6256196052422617,0.765421005582158,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,269752,2025-10-21 17:25:00,2025-10-21 18:17:00,-1,True,False,0.2789343543307073,0.4216274859529695,0.509987504426732,0.0,0.0,0.0,0,0,0,1,0,1
0,2025,269856,2025-10-22 03:05:00,2025-10-22 03:10:00,-1,False,False,0.2655624930653289,0.6801415233935848,0.9176456052152848,1.0,0.0,1.0,1,1,1,1,1,1
0,2025,269868,2025-10-22 04:05:00,2025-10-22 04:15:00,1,False,False,0.36911022826544143,0.5941109623172101,0.7346252826541504,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,273060,2025-11-06 17:05:00,2025-11-06 17:28:00,1,False,False,0.4023723492869306,0.5894671911081891,0.7269857402765,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,273062,2025-11-06 17:15:00,2025-11-06 17:24:00,1,False,False,0.3538125153568518,0.5788862592379256,0.7375471300253575,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,273448,2025-11-10 03:25:00,2025-11-10 03:38:00,1,False,False,0.2379247987780407,0.5018393959812868,0.6413069943354728,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,273884,2025-11-11 16:45:00,2025-11-11 17:00:00,-1,False,False,0.35721492698567153,0.6467040947800771,0.8532285084943301,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,274174,2025-11-12 17:55:00,2025-11-12 18:13:00,1,False,False,0.2059369349979449,0.3644347765776552,0.5252496554925985,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,274482,2025-11-13 20:35:00,2025-11-13 20:38:00,-1,False,False,0.32573038744087196,0.5671398773834543,0.7381517705617088,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,274694,2025-11-14 15:15:00,2025-11-14 15:23:00,-1,False,False,0.41495442646350816,0.7264644940536206,0.8891699078964703,1.0,0.0,1.0,1,0,1,1,1,1
0,2025,275802,2025-11-20 15:35:00,2025-11-20 15:49:00,1,False,False,0.4482163321880046,0.7817720194589146,0.9343873292007996,0.0,0.0,0.0,1,0,1,1,1,1
0,2025,275817,2025-11-20 16:50:00,2025-11-20 17:03:00,-1,False,False,0.41289803551966076,0.6208377531719379,0.8111601423895878,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,277445,2025-11-28 17:05:00,2025-11-28 17:15:00,-1,False,False,0.4405967953642465,0.5430107004581479,0.6091517024361623,0.0,0.0,0.0,0,0,0,0,1,-1
0,2025,277502,2025-12-01 01:10:00,2025-12-01 01:19:00,1,False,False,0.18799998039285293,0.3250520805067601,0.45975510716285495,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,277525,2025-12-01 03:05:00,2025-12-01 03:16:00,1,False,False,0.5368260554128459,0.6921704218039361,0.7716451142769678,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,277802,2025-12-02 03:10:00,2025-12-02 03:23:00,1,False,False,0.5497437836471303,0.8579382451456654,0.9582371298497375,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,277972,2025-12-02 17:20:00,2025-12-02 17:41:00,-1,False,False,0.2935356718518873,0.5211223884229896,0.7284879071836813,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,278240,2025-12-03 16:40:00,2025-12-03 17:39:00,-1,True,False,0.2782019211908729,0.5599568170493125,0.7180768366099962,0.0,0.0,0.0,0,0,0,1,0,1
0,2025,278810,2025-12-05 18:10:00,2025-12-05 18:12:00,-1,False,False,0.33021316548845636,0.48881287805820095,0.6769131533199098,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,279069,2025-12-08 16:50:00,2025-12-08 17:02:00,-1,False,False,0.3666370235781154,0.6695430618804477,0.8925409698567319,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,279071,2025-12-08 17:00:00,2025-12-08 17:29:00,-1,True,False,0.5239447912449197,0.8197504431205698,0.9525646629050576,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,279343,2025-12-09 16:40:00,2025-12-09 16:44:00,1,False,False,0.4258428960474321,0.6366031915664696,0.8069210670351373,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,279350,2025-12-09 17:15:00,2025-12-09 17:48:00,1,False,False,0.3536709056001784,0.5900937281077939,0.7638973082756937,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,279672,2025-12-10 21:05:00,2025-12-10 21:09:00,1,False,False,0.5057602544430339,0.7473938131268786,0.8998943044863684,1.0,1.0,-1.0,1,1,-1,1,1,-1
0,2025,280179,2025-12-12 17:20:00,2025-12-12 17:23:00,-1,False,False,0.5022161011102196,0.7105385121428818,0.8110908984884345,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,280448,2025-12-15 16:45:00,2025-12-15 16:55:00,-1,False,False,0.39914372785180496,0.7300385515621992,0.9194590914273404,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,280712,2025-12-16 15:45:00,2025-12-16 16:00:00,1,False,False,0.2598922803843241,0.7113784933366455,0.9287587444448825,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,280996,2025-12-17 16:25:00,2025-12-17 16:38:00,1,False,False,0.3131931985971106,0.628765477322446,0.8334123627700912,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,281011,2025-12-17 17:40:00,2025-12-17 18:10:00,-1,False,False,0.35097504056166434,0.5172798774984152,0.6608929147905203,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,281262,2025-12-18 15:35:00,2025-12-18 15:44:00,1,False,False,0.3180408468776889,0.740575445884275,0.9234191333121478,0.0,0.0,0.0,0,1,-1,1,1,-1
0,2025,281294,2025-12-18 18:15:00,2025-12-18 18:26:00,1,False,False,0.15719255395628634,0.26609603885582406,0.42548375052689125,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2025,281942,2025-12-23 03:15:00,2025-12-23 03:21:00,-1,False,False,0.30586844019481707,0.6292297039609094,0.832452078986889,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,282523,2025-12-26 16:40:00,2025-12-26 16:52:00,-1,False,False,0.38832769671068934,0.7024406348249025,0.9063634476629615,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2025,282627,2025-12-29 02:20:00,2025-12-29 02:38:00,-1,True,False,0.4079293048605293,0.7594976428209375,0.9131908400363045,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,282636,2025-12-29 03:05:00,2025-12-29 03:22:00,1,False,False,0.3644184762260863,0.5452478345890098,0.7038096789421923,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,282788,2025-12-29 15:45:00,2025-12-29 15:50:00,-1,False,False,0.3529617535707536,0.6296878828117625,0.8111591140416223,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,282816,2025-12-29 18:05:00,2025-12-29 18:18:00,-1,False,False,0.4043318832835371,0.6403013575311776,0.7899778209465288,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,283244,2025-12-31 07:45:00,2025-12-31 08:40:00,-1,True,False,0.24866242061077987,0.7106182384146755,0.918168447445653,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,283609,2026-01-05 03:10:00,2026-01-05 03:21:00,-1,False,False,0.3129330221135272,0.47605510791353534,0.6254874790151486,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,284600,2026-01-08 16:45:00,2026-01-08 16:49:00,1,False,False,0.43357405661449566,0.641708678695704,0.8270323705118376,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,284983,2026-01-12 02:40:00,2026-01-12 02:54:00,1,False,False,0.4309191639184094,0.6087857793611346,0.7441111516201755,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2026,285149,2026-01-12 16:30:00,2026-01-12 16:35:00,1,False,False,0.3653086397564361,0.6056072869850049,0.7986194439260407,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,285704,2026-01-14 16:45:00,2026-01-14 16:50:00,-1,False,False,0.3983940187296731,0.6475621790917833,0.8454587587145919,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,285708,2026-01-14 17:05:00,2026-01-14 17:36:00,1,False,False,0.33491639276982826,0.5816831000230005,0.7705168546119998,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,285822,2026-01-15 03:35:00,2026-01-15 03:50:00,1,False,False,0.4452303402340337,0.694867269313787,0.8455746577126911,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,286241,2026-01-16 15:30:00,2026-01-16 15:42:00,1,False,False,0.5051302495062087,0.7892464905682377,0.8919334502073499,0.0,0.0,0.0,1,0,1,1,1,1
0,2026,286264,2026-01-16 17:25:00,2026-01-16 18:04:00,-1,True,False,0.43912958005341246,0.6041505362945389,0.7510944467989878,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,286775,2026-01-20 16:35:00,2026-01-20 16:46:00,1,False,False,0.44317533164949297,0.5761159563599331,0.6876273195193142,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,286891,2026-01-21 03:15:00,2026-01-21 03:27:00,1,False,False,0.37770899090902615,0.6351180578301572,0.806730965738651,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,286899,2026-01-21 03:55:00,2026-01-21 04:04:00,-1,False,False,0.5757512537534502,0.6813049026081203,0.7505953434604148,1.0,0.0,1.0,1,0,1,1,1,1
0,2026,287045,2026-01-21 16:05:00,2026-01-21 16:10:00,1,False,False,0.5194911253665039,0.6632755926787207,0.7927101115483528,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2026,287059,2026-01-21 17:15:00,2026-01-21 17:54:00,-1,True,False,0.47182415062150573,0.6776072795820693,0.7886130897791381,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,287110,2026-01-21 21:30:00,2026-01-21 21:32:00,-1,False,False,0.30038541216303505,0.377594050242555,0.613694980840017,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,287933,2026-01-26 21:05:00,2026-01-26 21:13:00,1,False,False,0.3764643104515654,0.5304573664694203,0.6293594306333673,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2026,287937,2026-01-26 21:25:00,2026-01-26 21:31:00,1,False,False,0.3353623771913686,0.5095200449598571,0.6235001395343971,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,288227,2026-01-27 22:35:00,2026-01-27 22:49:00,1,False,False,0.48799104880233957,0.701155093312557,0.8390665896992325,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,288230,2026-01-27 22:50:00,2026-01-27 22:58:00,1,False,False,0.5794381487886909,0.7798811859779134,0.85458114223241,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,288438,2026-01-28 17:10:00,2026-01-28 17:15:00,1,False,False,0.5447123820496244,0.6987394063584188,0.8447999996432256,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,288485,2026-01-28 21:05:00,2026-01-28 21:29:00,1,False,False,0.4038077657455948,0.562360865240412,0.6766101617003234,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,288507,2026-01-28 22:55:00,2026-01-28 23:03:00,1,False,False,0.42164451455162544,0.5402646133218685,0.6782477624266765,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,288528,2026-01-29 01:40:00,2026-01-29 01:42:00,-1,False,False,0.8711994562901918,0.9250463511973082,0.9664800334430144,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,288708,2026-01-29 16:40:00,2026-01-29 16:51:00,-1,False,False,0.43892378411096244,0.6714957048312893,0.8465791234239431,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,288754,2026-01-29 20:30:00,2026-01-29 20:50:00,1,False,False,0.4574761669188297,0.6490622034456905,0.8592532928059604,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,288823,2026-01-30 03:15:00,2026-01-30 03:23:00,1,False,False,0.7281199269760967,0.8764346781194882,0.95946247294684,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2026,288833,2026-01-30 04:05:00,2026-01-30 04:12:00,-1,False,False,0.5445752352707458,0.7418463065590815,0.8630772792845187,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,288835,2026-01-30 04:15:00,2026-01-30 04:26:00,-1,True,False,0.6833457980935388,0.8090244775380135,0.9116516755378449,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,288925,2026-01-30 11:45:00,2026-01-30 11:59:00,1,False,False,0.6129683569047103,0.759261770761981,0.8789575297385952,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,288989,2026-01-30 17:05:00,2026-01-30 18:05:00,1,False,False,0.552702809045581,0.7529937502650931,0.896421631607268,,,,0,0,0,0,1,-1
0,2026,289023,2026-01-30 19:55:00,2026-01-30 20:00:00,1,False,False,0.3824375668452233,0.5040717646848669,0.667931155980733,0.0,1.0,-1.0,1,1,-1,1,1,-1
0,2026,289098,2026-02-02 03:10:00,2026-02-02 03:12:00,-1,False,False,0.650674313693935,0.7292278907622793,0.8431922260249924,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2026,291179,2026-02-11 15:35:00,2026-02-11 15:56:00,1,False,False,0.34837632328972523,0.4757057262853074,0.669071886130652,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,291487,2026-02-12 18:15:00,2026-02-12 18:19:00,-1,False,False,0.5453154778469066,0.6453784309187627,0.7958071105738189,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,292102,2026-02-17 03:05:00,2026-02-17 03:22:00,1,False,False,0.24988616818702927,0.40477168609857705,0.5617396165428392,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,292155,2026-02-17 07:30:00,2026-02-17 07:39:00,-1,False,False,0.4361444021771486,0.6375714071131936,0.8124297598765422,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,292265,2026-02-17 16:40:00,2026-02-17 16:54:00,-1,False,False,0.5515589786979286,0.6778365122280969,0.78424652045557,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,292818,2026-02-19 16:45:00,2026-02-19 17:04:00,1,False,False,0.5829152786366335,0.794165306280531,0.8967490107846952,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,293098,2026-02-20 17:05:00,2026-02-20 17:07:00,-1,True,False,0.5838383579586554,0.7278429877808467,0.8658057061552146,1.0,0.0,1.0,1,1,1,1,1,1
0,2026,293196,2026-02-23 02:15:00,2026-02-23 02:36:00,1,False,False,0.41028956587324067,0.546289144407262,0.6641506787992171,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,293482,2026-02-24 03:05:00,2026-02-24 03:12:00,-1,False,False,0.5937793337902574,0.7771091060063435,0.8939087732326526,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,293637,2026-02-24 16:00:00,2026-02-24 16:17:00,-1,False,False,0.44725770295766126,0.5915379937656462,0.7178238957348957,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2026,293640,2026-02-24 16:15:00,2026-02-24 16:31:00,1,False,False,0.513159771574807,0.6566477978660361,0.783388968239776,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,293644,2026-02-24 16:35:00,2026-02-24 16:50:00,1,False,False,0.317411563039854,0.46988894257201475,0.5993708375335043,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,293997,2026-02-25 23:00:00,2026-02-25 23:17:00,1,False,False,0.18981243403994805,0.30937500970421583,0.45103252024423723,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,294205,2026-02-26 17:20:00,2026-02-26 17:29:00,-1,False,False,0.5760917382850175,0.7267787327078361,0.8109673058893482,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,294458,2026-02-27 15:25:00,2026-02-27 15:36:00,-1,False,False,0.3512487475799767,0.6498194018645223,0.817659353464497,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,294460,2026-02-27 15:35:00,2026-02-27 15:49:00,-1,False,False,0.516535729529762,0.7784533629413474,0.8845090431777476,0.0,0.0,0.0,0,0,0,0,1,-1
0,2026,294586,2026-03-02 03:05:00,2026-03-02 03:18:00,1,False,False,0.6828134073687688,0.7520237012407666,0.8639018721163952,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,294732,2026-03-02 15:15:00,2026-03-02 15:44:00,1,False,False,0.34458413354449446,0.6997841457052358,0.9144168645675114,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2026,294746,2026-03-02 16:25:00,2026-03-02 16:30:00,-1,True,False,0.5083431387109546,0.7153910494419343,0.8538252874163166,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,294765,2026-03-02 18:00:00,2026-03-02 18:12:00,-1,True,False,0.29323416690553755,0.4061017972088681,0.5569180343288875,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,294924,2026-03-03 08:15:00,2026-03-03 08:40:00,1,False,False,0.4476647929779617,0.6671252947614874,0.8235498476440709,0.0,0.0,0.0,1,0,1,1,1,1
0,2026,294963,2026-03-03 11:30:00,2026-03-03 11:33:00,1,False,False,0.4246294259912776,0.660563528726614,0.8844258667334011,1.0,0.0,1.0,1,1,1,1,1,1
0,2026,294983,2026-03-03 13:10:00,2026-03-03 13:12:00,1,False,False,0.7299026668449085,0.822840606020703,0.9312799415254243,0.0,1.0,-1.0,1,1,-1,1,1,-1
0,2026,295018,2026-03-03 16:05:00,2026-03-03 16:31:00,-1,False,False,0.34636973076939487,0.5435174657423821,0.7227921857861926,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,295562,2026-03-05 15:25:00,2026-03-05 15:33:00,1,False,False,0.49748151595178947,0.7751671612693853,0.9008764129530635,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,295583,2026-03-05 17:10:00,2026-03-05 17:19:00,1,False,False,0.404551418228086,0.5350240915351565,0.6789738899593056,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,295842,2026-03-06 15:45:00,2026-03-06 15:54:00,-1,False,False,0.3028399317958146,0.5612536298068492,0.8447752433860873,1.0,0.0,1.0,1,1,1,1,1,1
0,2026,295857,2026-03-06 17:00:00,2026-03-06 17:05:00,1,False,False,0.4484584375667807,0.6282670216612867,0.753954182336822,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,295943,2026-03-09 00:10:00,2026-03-09 00:18:00,-1,False,False,0.4985310338800218,0.6773107191128692,0.8597145748138736,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,295950,2026-03-09 00:45:00,2026-03-09 00:51:00,-1,False,False,0.5688897680489782,0.7705089477284106,0.8723090507541893,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,295978,2026-03-09 03:05:00,2026-03-09 03:08:00,1,False,False,0.46661048064930905,0.6388931360268902,0.9088282799055428,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,296461,2026-03-10 20:20:00,2026-03-10 21:02:00,1,False,False,0.2271282007419108,0.3873603382936547,0.5596968681945762,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,297249,2026-03-13 17:00:00,2026-03-13 17:48:00,1,False,False,0.26942604254763425,0.416116656091246,0.5646171902605607,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,298044,2026-03-18 14:15:00,2026-03-18 14:31:00,-1,False,False,0.3052086268670284,0.46742168295770725,0.6651546650707392,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,298052,2026-03-18 14:55:00,2026-03-18 15:40:00,-1,True,False,0.3357114783228993,0.4544173748199427,0.6260042806105603,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,298254,2026-03-19 08:45:00,2026-03-19 08:49:00,-1,False,False,0.3561493918398281,0.6054895348342428,0.739958368458355,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,298271,2026-03-19 10:10:00,2026-03-19 10:19:00,1,False,False,0.30334244716987574,0.5057039740747538,0.7771538566566245,0.0,0.0,0.0,0,0,0,0,1,-1
0,2026,298284,2026-03-19 11:15:00,2026-03-19 11:27:00,1,False,False,0.33876115721649114,0.5019495531227575,0.7194772529597716,0.0,0.0,0.0,0,0,0,0,1,-1
0,2026,298324,2026-03-19 14:35:00,2026-03-19 14:58:00,-1,True,False,0.3977732879636422,0.5873540750844432,0.7631389772565369,1.0,0.0,1.0,1,1,1,1,1,1
0,2026,298326,2026-03-19 14:45:00,2026-03-19 14:49:00,-1,False,False,0.5742739982454611,0.6903867671024981,0.8050914370321107,1.0,0.0,1.0,1,1,1,1,1,1
0,2026,298404,2026-03-19 21:15:00,2026-03-19 21:29:00,-1,False,False,0.40879489505731886,0.556858264612459,0.7125825954111069,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,298616,2026-03-20 15:55:00,2026-03-20 16:12:00,-1,False,False,0.4061212927690136,0.6598263503530608,0.8405158899062677,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,298621,2026-03-20 16:20:00,2026-03-20 16:29:00,-1,False,False,0.4202006001499035,0.581337035307348,0.7242887719154851,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,298726,2026-03-23 02:05:00,2026-03-23 02:21:00,-1,False,False,0.27527310261081567,0.48917864271216693,0.8080588730549627,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,298729,2026-03-23 02:20:00,2026-03-23 03:10:00,-1,True,False,0.3694939300579644,0.6170293651167644,0.8619448546028032,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,298732,2026-03-23 02:35:00,2026-03-23 03:05:00,-1,True,False,0.4953712055001838,0.6798715780261799,0.8313235183452216,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,298749,2026-03-23 04:00:00,2026-03-23 04:09:00,1,False,False,0.29093083262221925,0.42655001239334744,0.6226167028463785,0.0,0.0,0.0,0,0,0,0,1,-1
0,2026,298803,2026-03-23 08:30:00,2026-03-23 08:38:00,-1,False,False,0.43560102971100295,0.5738504192029822,0.666761527400455,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,298859,2026-03-23 13:10:00,2026-03-23 13:13:00,1,False,False,0.6735021424427515,0.7911641579944496,0.9465731039708476,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,298879,2026-03-23 14:50:00,2026-03-23 14:59:00,1,False,False,0.4287326930464468,0.5643350179553628,0.7092244810203275,0.0,0.0,0.0,0,0,0,0,1,-1
0,2026,298888,2026-03-23 15:35:00,2026-03-23 15:47:00,1,False,False,0.5296248897910473,0.676485340094989,0.7970997859615745,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,298890,2026-03-23 15:45:00,2026-03-23 15:58:00,1,False,False,0.6564347631817555,0.7785221759041324,0.8627988922446161,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,301007,2026-04-02 09:10:00,2026-04-02 09:28:00,1,False,False,0.3853449026124748,0.5908275524247633,0.7491763832195015,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,301744,2026-04-08 01:35:00,2026-04-08 01:43:00,1,False,False,0.5512749134194792,0.6903408533433679,0.8330959896611548,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,303847,2026-04-17 15:50:00,2026-04-17 16:00:00,1,False,False,0.569305124965437,0.7531465958351472,0.8686837163381163,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,303864,2026-04-17 17:15:00,2026-04-17 17:34:00,1,False,False,0.3230524393530258,0.43628779280620783,0.5529258382049062,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,303967,2026-04-20 02:50:00,2026-04-20 03:07:00,1,False,False,0.5501319483365994,0.7806861675812565,0.8686853690604808,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,304422,2026-04-21 17:45:00,2026-04-21 17:56:00,-1,False,False,0.4447576545283445,0.5687488779054163,0.7161271823560813,0.0,0.0,0.0,0,0,0,1,0,1
0,2026,304482,2026-04-21 22:45:00,2026-04-21 22:56:00,1,False,False,0.2223668826004182,0.32563503746637973,0.42311429430306613,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,305694,2026-04-28 08:45:00,2026-04-28 09:05:00,1,False,False,0.370823568570037,0.7048770476316104,0.8930058427966429,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,305767,2026-04-28 14:50:00,2026-04-28 15:05:00,1,False,False,0.38842480763527026,0.5703400640547011,0.7542777941342736,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,305770,2026-04-28 15:05:00,2026-04-28 15:24:00,1,True,False,0.3905000438661273,0.5711289362046266,0.751726553656877,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,306066,2026-04-29 16:45:00,2026-04-29 17:05:00,1,False,False,0.3189202032125091,0.5551671092161508,0.75835427757214,1.0,0.0,1.0,1,0,1,1,0,1
0,2026,306274,2026-04-30 11:05:00,2026-04-30 11:14:00,-1,False,False,0.2277670505743919,0.3586879413046953,0.6274326843786634,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,306620,2026-05-01 16:55:00,2026-05-01 17:51:00,1,True,False,0.2859618505605259,0.4895154429432985,0.7265930925760518,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,306851,2026-05-04 13:10:00,2026-05-04 13:25:00,-1,False,False,0.26794047916025887,0.5767281388634624,0.8683060108203221,0.0,0.0,0.0,0,0,0,0,1,-1
0,2026,306914,2026-05-04 18:25:00,2026-05-04 18:31:00,1,False,False,0.42869207858959135,0.5887632938372378,0.7784610599284373,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,306920,2026-05-04 18:55:00,2026-05-04 19:09:00,-1,False,False,0.29640778518257316,0.46661375266277444,0.6019897381966657,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,307429,2026-05-06 15:20:00,2026-05-06 15:32:00,1,False,False,0.3893712729591735,0.5348924893942446,0.7103201744428534,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,308004,2026-05-08 17:15:00,2026-05-08 17:43:00,-1,False,False,0.27767730772294025,0.5260759019198602,0.7377940688729544,0.0,0.0,0.0,1,0,1,1,0,1
0,2026,309102,2026-05-14 16:45:00,2026-05-14 16:54:00,1,False,False,0.41995581737428095,0.6285931291482687,0.7959843236414379,0.0,0.0,0.0,0,0,0,0,0,0
0,2026,309219,2026-05-15 03:30:00,2026-05-15 03:45:00,-1,False,False,0.2789788906604341,0.6617524716096475,0.86092154329061,0.0,0.0,0.0,0,0,0,0,0,0
