block,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,nearest_bsl,nearest_ssl,structural_sl,sl_dist,atr180,sl_atr180,entry_authorized,entry_reject_reason
FULL_2022_202608,2023-04-06 05:30:00,DOWN,2009.95,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2032.14,1976.88,,,,,,
FULL_2022_202608,2023-04-06 16:42:00,DOWN,2007.95,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,31.069999999999936,24.190000000000055,2032.14,1976.88,2032.14,24.190000000000055,10.240089486535055,2.3622840436900554,True,
FULL_2022_202608,2023-04-10 16:00:00,DOWN,1988.84,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,11.959999999999809,32.070000000000164,2020.91,1976.88,2014.9,26.060000000000173,10.298667003294993,2.530424567729245,True,
FULL_2022_202608,2023-04-11 10:36:00,UP,2002.95,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2020.91,1981.63,,,,,,
FULL_2022_202608,2023-04-12 04:20:00,UP,2007.47,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,13.440000000000055,11.8900000000001,2020.91,1995.58,2002.83,4.6400000000001,10.175900380220398,0.4559793066586215,True,
FULL_2022_202608,2023-04-12 07:52:00,UP,2020.91,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.230000000000018,25.330000000000155,2032.14,1995.58,2002.83,18.080000000000155,10.175900380220398,1.776746953531847,True,
FULL_2022_202608,2023-04-13 11:20:00,UP,2028.24,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.900000000000091,27.00999999999999,2032.14,2001.23,2001.23,27.00999999999999,10.305456666992171,2.6209415917017616,True,
FULL_2022_202608,2023-04-13 15:30:00,UP,2032.14,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,27.049999999999955,30.910000000000082,2059.19,2001.23,2015.23,16.910000000000082,10.325870796619993,1.63763428122065,True,
FULL_2022_202608,2023-04-14 17:53:00,DOWN,2001.23,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2047.37,1995.58,,,,,,
FULL_2022_202608,2023-04-14 18:03:00,DOWN,1995.58,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,13.949999999999818,51.789999999999964,2047.37,1981.63,2042.21,46.63000000000011,10.434956991327034,4.4686336550075305,False,SL_ERA_GT_4
FULL_2022_202608,2023-04-17 16:46:00,DOWN,1995.35,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.990000000000009,52.01999999999998,2047.37,1992.36,2015.0,19.65000000000009,10.567897819840336,1.8594048064231727,True,
FULL_2022_202608,2023-04-17 16:47:00,DOWN,1992.36,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,10.72999999999979,55.00999999999999,2047.37,1981.63,2015.0,22.6400000000001,10.567897819840336,2.142337140835655,True,
FULL_2022_202608,2023-04-17 17:46:00,DOWN,1981.63,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.75,65.73999999999978,2047.37,1976.88,2015.0,33.36999999999989,10.567897819840336,3.1576762539613634,True,
FULL_2022_202608,2023-04-19 09:17:00,DOWN,1991.24,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,10.099999999999909,20.569999999999936,2011.81,1981.14,2008.14,16.90000000000009,10.464497106128622,1.6149844401125077,True,
FULL_2022_202608,2023-04-19 11:41:00,DOWN,1981.14,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.259999999999991,30.669999999999845,2011.81,1976.88,2008.14,27.0,10.464497106128622,2.580152655801034,True,
FULL_2022_202608,2023-04-19 11:46:00,DOWN,1976.88,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,27.160000000000082,34.929999999999836,2011.81,1949.72,2008.14,31.25999999999999,10.464497106128622,2.9872434081607517,True,
FULL_2022_202608,2023-04-20 17:08:00,UP,2011.81,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2015.0,1990.44,,,,,,
FULL_2022_202608,2023-04-21 09:28:00,DOWN,1990.44,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,21.24000000000001,21.84999999999991,2012.29,1969.2,2005.54,15.099999999999909,10.472784205184107,1.4418324396033384,True,
FULL_2022_202608,2023-04-25 21:08:00,UP,2000.89,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2012.29,1974.1,,,,,,
FULL_2022_202608,2023-04-26 16:22:00,UP,2003.81,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,8.480000000000018,27.74000000000001,2012.29,1976.07,1976.07,27.74000000000001,10.466580895289038,2.6503401901270034,True,
FULL_2022_202608,2023-04-27 15:44:00,DOWN,1983.3,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2009.3,1976.07,,,,,,
FULL_2022_202608,2023-04-27 16:38:00,DOWN,1976.07,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,1.9700000000000273,33.23000000000002,2009.3,1974.1,2003.28,27.210000000000036,10.52876353150627,2.5843490471200004,True,
FULL_2022_202608,2023-04-28 17:38:00,UP,1991.5,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2003.28,1974.14,,,,,,
FULL_2022_202608,2023-05-01 15:22:00,UP,1994.99,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,8.289999999999964,18.710000000000036,2003.28,1976.28,1977.07,17.920000000000073,10.397451682614749,1.7234992329864383,True,
FULL_2022_202608,2023-05-01 15:36:00,UP,2003.28,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.019999999999982,27.0,2009.3,1976.28,1977.07,26.210000000000036,10.397451682614749,2.5208099830677693,True,
FULL_2022_202608,2023-05-02 17:32:00,UP,2006.01,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.2899999999999636,28.940000000000055,2009.3,1977.07,1978.44,27.569999999999936,10.448573724140761,2.6386376483424923,True,
FULL_2022_202608,2023-05-02 17:34:00,UP,2009.3,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.990000000000009,32.23000000000002,2012.29,1977.07,1978.44,30.8599999999999,10.448573724140761,2.953513160241177,True,
FULL_2022_202608,2023-05-02 17:48:00,UP,2012.29,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.7100000000000364,35.22000000000003,2015.0,1977.07,1978.44,33.84999999999991,10.448573724140761,3.239676619383146,True,
FULL_2022_202608,2023-05-02 18:59:00,UP,2015.0,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,32.36999999999989,37.930000000000064,2047.37,1977.07,1978.44,36.559999999999945,10.448573724140761,3.4990421626188466,True,
FULL_2022_202608,2023-05-03 07:07:00,UP,2019.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,28.00999999999999,40.919999999999845,2047.37,1978.44,2014.19,5.169999999999845,10.522801871474579,0.49131401152907617,True,
FULL_2022_202608,2023-05-03 16:35:00,UP,2019.49,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,27.87999999999988,41.049999999999955,2047.37,1978.44,1984.42,35.069999999999936,10.461087596491966,3.3524238924985537,True,
FULL_2022_202608,2023-05-04 01:00:00,UP,2070.46,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,63.5,,2006.96,2017.01,53.450000000000045,10.557548385160466,5.062728395839376,False,SL_ERA_GT_4
FULL_2022_202608,2023-05-05 15:30:00,DOWN,2030.29,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2059.55,2006.96,,,,,,
FULL_2022_202608,2023-05-05 16:22:00,DOWN,2006.96,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,28.519999999999982,45.9699999999998,2052.93,1978.44,2052.93,45.9699999999998,10.910778538686554,4.213264877204051,False,SL_ERA_GT_4
FULL_2022_202608,2023-05-09 13:17:00,UP,2029.36,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2052.93,2017.86,,,,,,
FULL_2022_202608,2023-05-10 15:30:00,UP,2038.19,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,14.739999999999782,20.330000000000155,2052.93,2017.86,2022.92,15.269999999999982,10.60408881717967,1.4400105717014624,True,
FULL_2022_202608,2023-05-11 16:46:00,DOWN,2021.51,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2048.21,2017.86,,,,,,
FULL_2022_202608,2023-05-11 16:47:00,DOWN,2017.86,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,18.37999999999988,30.350000000000136,2048.21,1999.48,2048.21,30.350000000000136,10.734522484901305,2.8273265105820102,True,
FULL_2022_202608,2023-05-12 04:30:00,DOWN,2011.15,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,11.670000000000073,29.939999999999827,2041.09,1999.48,2041.09,29.939999999999827,10.743651230115116,2.7867620940706046,True,
FULL_2022_202608,2023-05-16 09:04:00,DOWN,2011.49,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.279999999999973,10.6400000000001,2022.13,2007.21,2018.31,6.819999999999936,10.52456459394922,0.6480078048949302,True,
FULL_2022_202608,2023-05-16 09:21:00,DOWN,2007.21,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.3400000000001455,14.920000000000073,2022.13,2000.87,2018.31,11.099999999999909,10.52456459394922,1.0546754595797263,True,
FULL_2022_202608,2023-05-16 18:06:00,DOWN,2000.87,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,1.3899999999998727,21.26000000000022,2022.13,1999.48,2014.91,14.040000000000191,10.5679840788496,1.3285409871215992,True,
FULL_2022_202608,2023-05-16 18:07:00,DOWN,1999.48,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,21.039999999999964,22.65000000000009,2022.13,1978.44,2014.91,15.430000000000064,10.5679840788496,1.460070329863681,True,
FULL_2022_202608,2023-05-17 12:01:00,DOWN,1985.45,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,7.009999999999991,36.680000000000064,2022.13,1978.44,1993.0,7.5499999999999545,10.522183483590412,0.7175316807366412,True,
FULL_2022_202608,2023-05-17 16:56:00,DOWN,1977.07,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,0.7899999999999636,45.06000000000017,2022.13,1976.28,1993.0,15.930000000000064,10.503393575348243,1.5166526785579297,True,
FULL_2022_202608,2023-05-17 17:01:00,DOWN,1976.28,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.1399999999998727,45.850000000000136,2022.13,1974.14,1993.0,16.720000000000027,10.503393575348243,1.5918664648768692,True,
FULL_2022_202608,2023-05-18 10:55:00,DOWN,1975.01,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,0.8699999999998909,47.12000000000012,2022.13,1974.14,1986.01,11.0,10.423463115857826,1.0553114524159495,True,
FULL_2022_202608,2023-05-18 10:56:00,DOWN,1974.1,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.5,48.0300000000002,2022.13,1971.6,1986.01,11.910000000000082,10.423463115857826,1.1426144907521858,True,
FULL_2022_202608,2023-05-18 15:30:00,DOWN,1971.6,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.3999999999998636,50.5300000000002,2022.13,1969.2,1986.01,14.410000000000082,10.41699943188084,1.3833158093393778,True,
FULL_2022_202608,2023-05-18 15:33:00,DOWN,1969.2,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,19.480000000000018,52.930000000000064,2022.13,1949.72,1986.01,16.809999999999945,10.41699943188084,1.6137084493403702,True,
FULL_2022_202608,2023-05-23 10:16:00,DOWN,1957.11,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.209999999999809,25.50999999999999,1982.62,1951.9,1978.93,21.820000000000164,10.34297064691553,2.1096453567242115,True,
FULL_2022_202608,2023-05-24 15:21:00,UP,1984.18,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1986.01,1954.22,,,,,,
FULL_2022_202608,2023-05-25 04:17:00,DOWN,1956.73,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.509999999999991,28.539999999999964,1985.27,1954.22,1961.83,5.099999999999909,10.310574655499565,0.4946378034593461,True,
FULL_2022_202608,2023-05-25 15:32:00,DOWN,1954.22,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.3199999999999363,31.049999999999955,1985.27,1951.9,1964.75,10.529999999999973,10.27939390545869,1.024379462140098,True,
FULL_2022_202608,2023-05-25 15:34:00,DOWN,1951.9,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.1800000000000637,33.36999999999989,1985.27,1949.72,1964.75,12.849999999999909,10.27939390545869,1.2500737026116047,True,
FULL_2022_202608,2023-05-25 15:35:00,DOWN,1949.1,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.129999999999882,36.17000000000007,1985.27,1943.97,1964.75,15.650000000000091,10.27939390545869,1.52246330318069,True,
FULL_2022_202608,2023-05-25 15:38:00,DOWN,1943.97,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.799999999999955,41.299999999999955,1985.27,1934.17,1964.75,20.779999999999973,10.27939390545869,2.0215199642232915,True,
FULL_2022_202608,2023-05-30 06:53:00,DOWN,1940.23,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,1.4500000000000455,9.480000000000018,1949.71,1938.78,1949.71,9.480000000000018,10.093245043764435,0.9392420335476471,True,
FULL_2022_202608,2023-05-30 07:02:00,DOWN,1938.78,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.0299999999999727,10.930000000000064,1949.71,1936.75,1949.71,10.930000000000064,10.093245043764435,1.0829024711683357,True,
FULL_2022_202608,2023-05-30 08:13:00,DOWN,1936.75,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.5799999999999272,12.960000000000036,1949.71,1934.17,1946.66,9.910000000000082,10.08561590463241,0.9825874883306168,True,
FULL_2022_202608,2023-05-30 08:24:00,DOWN,1934.17,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,26.680000000000064,15.539999999999964,1949.71,1907.49,1946.66,12.490000000000009,10.08561590463241,1.2383973490665299,True,
FULL_2022_202608,2023-05-30 12:55:00,UP,1949.71,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1957.25,1907.49,,,,,,
FULL_2022_202608,2023-05-30 14:33:00,UP,1957.25,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,7.5,49.75999999999999,1964.75,1907.49,1931.97,25.279999999999973,10.112918038495565,2.499773053016923,True,
FULL_2022_202608,2023-05-31 08:53:00,UP,1963.51,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.240000000000009,31.539999999999964,1964.75,1931.97,1953.64,9.86999999999989,10.083594164675349,0.9788176555712925,True,
FULL_2022_202608,2023-05-31 08:58:00,UP,1964.75,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,20.519999999999982,32.77999999999997,1985.27,1931.97,1953.64,11.1099999999999,10.083594164675349,1.1017896811952466,True,
FULL_2022_202608,2023-06-01 11:39:00,DOWN,1953.64,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1974.82,1931.97,,,,,,
FULL_2022_202608,2023-06-01 17:00:00,UP,1974.82,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,10.450000000000045,42.84999999999991,1985.27,1931.97,1953.36,21.460000000000036,10.055579070256663,2.134138655771346,True,
FULL_2022_202608,2023-06-02 06:21:00,UP,1983.09,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.1800000000000637,29.730000000000018,1985.27,1953.36,1958.68,24.409999999999854,10.011156323598556,2.4382797761792983,True,
FULL_2022_202608,2023-06-02 19:48:00,DOWN,1953.36,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1983.42,1931.97,,,,,,
FULL_2022_202608,2023-06-07 04:13:00,UP,1966.36,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,17.060000000000173,12.029999999999973,1983.42,1954.33,1962.32,4.039999999999964,9.841795394435454,0.41049420741709153,True,
FULL_2022_202608,2023-06-07 16:52:00,UP,1966.74,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,16.680000000000064,12.410000000000082,1983.42,1954.33,1954.94,11.799999999999955,9.806571707086084,1.2032747378447708,True,
FULL_2022_202608,2023-06-07 18:26:00,DOWN,1954.33,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1983.42,1938.1,,,,,,
FULL_2022_202608,2023-06-08 17:32:00,UP,1970.19,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,13.230000000000018,30.680000000000064,1983.42,1939.51,1944.95,25.24000000000001,9.850777287409741,2.562234356090783,True,
FULL_2022_202608,2023-06-09 15:31:00,UP,1970.5,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,12.920000000000073,30.99000000000001,1983.42,1939.51,1960.61,9.8900000000001,9.745671920416033,1.0148094539568602,True,
FULL_2022_202608,2023-06-12 04:29:00,DOWN,1956.56,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1973.04,1939.51,,,,,,
FULL_2022_202608,2023-06-12 16:49:00,DOWN,1954.23,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,14.720000000000027,18.809999999999945,1973.04,1939.51,1966.99,12.759999999999991,9.639355156765651,1.3237400004961979,True,
FULL_2022_202608,2023-06-14 23:54:00,DOWN,1940.01,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,0.5,30.799999999999955,1970.81,1939.51,1960.23,20.220000000000027,9.641507961984217,2.0971823162648473,True,
FULL_2022_202608,2023-06-15 03:48:00,DOWN,1939.51,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,1.4100000000000819,20.720000000000027,1960.23,1938.1,1960.23,20.720000000000027,9.677721806639859,2.1409997532460676,True,
FULL_2022_202608,2023-06-15 03:51:00,DOWN,1938.1,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.129999999999882,22.13000000000011,1960.23,1931.97,1960.23,22.13000000000011,9.677721806639859,2.2866951997748868,True,
FULL_2022_202608,2023-06-15 08:11:00,DOWN,1931.97,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,24.480000000000018,28.25999999999999,1960.23,1907.49,1960.23,28.25999999999999,9.661309703905793,2.9250692572845765,True,
FULL_2022_202608,2023-06-15 20:55:00,UP,1960.23,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1970.81,1907.49,,,,,,
FULL_2022_202608,2023-06-19 09:52:00,DOWN,1953.25,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,28.6099999999999,14.6400000000001,1967.89,1924.64,1958.68,5.430000000000064,9.584366405257752,0.5665476224929482,True,
FULL_2022_202608,2023-06-20 04:43:00,DOWN,1947.73,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,23.089999999999918,10.980000000000018,1958.71,1924.64,1954.13,6.400000000000091,9.449716078002462,0.6772690255634602,True,
FULL_2022_202608,2023-06-21 15:21:00,DOWN,1929.77,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.129999999999882,26.980000000000018,1956.75,1924.64,1937.39,7.620000000000118,9.359652002780214,0.814132832901977,True,
FULL_2022_202608,2023-06-21 16:37:00,DOWN,1924.64,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,17.15000000000009,14.8599999999999,1939.5,1907.49,1937.39,12.75,9.362320602764767,1.3618418489359172,True,
FULL_2022_202608,2023-06-22 16:11:00,DOWN,1919.11,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,11.61999999999989,18.480000000000018,1937.59,1907.49,1934.26,15.150000000000091,9.287789210268366,1.6311739701468029,True,
FULL_2022_202608,2023-06-27 14:21:00,DOWN,1921.02,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,10.980000000000018,12.319999999999936,1933.34,1910.04,1929.73,8.710000000000036,9.12358162646223,0.9546689399629382,True,
FULL_2022_202608,2023-06-28 09:43:00,DOWN,1910.04,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.5499999999999545,20.63000000000011,1930.67,1907.49,1917.2,7.160000000000082,9.10425679838731,0.7864453033957011,True,
FULL_2022_202608,2023-06-28 12:49:00,DOWN,1907.49,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,21.789999999999964,23.180000000000064,1930.67,1885.7,1917.2,9.710000000000036,9.101288705062935,1.066881879551682,True,
FULL_2022_202608,2023-06-29 06:20:00,DOWN,1902.8,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,17.09999999999991,27.87000000000012,1930.67,1885.7,1913.4,10.600000000000136,9.049116535267913,1.1713850693255887,True,
FULL_2022_202608,2023-06-30 15:43:00,UP,1913.4,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1930.67,1892.94,,,,,,
FULL_2022_202608,2023-07-03 16:16:00,UP,1922.74,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,7.930000000000064,22.210000000000036,1930.67,1900.53,1910.0,12.740000000000009,9.011676623692914,1.4137213897028695,True,
FULL_2022_202608,2023-07-03 17:01:00,UP,1930.67,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.6699999999998454,30.1400000000001,1933.34,1900.53,1910.0,20.670000000000073,9.011676623692914,2.2936908261505806,True,
FULL_2022_202608,2023-07-05 16:12:00,UP,1930.96,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.3799999999998818,20.960000000000036,1933.34,1910.0,1920.84,10.120000000000118,8.727607582585621,1.1595388431753928,True,
FULL_2022_202608,2023-07-05 16:18:00,UP,1933.34,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.9600000000000364,23.339999999999918,1937.3,1910.0,1920.84,12.5,8.727607582585621,1.4322367134083243,True,
FULL_2022_202608,2023-07-06 15:20:00,DOWN,1914.66,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1935.03,1910.0,,,,,,
FULL_2022_202608,2023-07-06 15:21:00,DOWN,1910.0,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,9.470000000000027,25.029999999999973,1935.03,1900.53,1935.03,25.029999999999973,8.677410907158134,2.8845009493963607,True,
FULL_2022_202608,2023-07-07 15:30:00,UP,1927.6,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1935.03,1902.59,,,,,,
FULL_2022_202608,2023-07-11 09:40:00,UP,1937.59,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,1.9100000000000819,24.949999999999818,1939.5,1912.64,1924.35,13.240000000000009,8.635272010893269,1.533246431994029,True,
FULL_2022_202608,2023-07-12 04:42:00,UP,1938.48,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.0199999999999818,25.839999999999918,1939.5,1912.64,1929.32,9.160000000000082,8.570258498223106,1.068812568710646,True,
FULL_2022_202608,2023-07-12 05:22:00,UP,1939.5,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,17.25,26.8599999999999,1956.75,1912.64,1929.32,10.180000000000064,8.570258498223106,1.1878288154447978,True,
FULL_2022_202608,2023-07-12 16:54:00,UP,1956.75,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.9600000000000364,44.1099999999999,1958.71,1912.64,1929.32,27.430000000000064,8.589345952493211,3.1934911169852245,True,
FULL_2022_202608,2023-07-12 19:33:00,UP,1958.71,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.180000000000064,46.069999999999936,1967.89,1912.64,1932.85,25.860000000000127,8.589345952493211,3.0107065361005514,True,
FULL_2022_202608,2023-07-14 05:03:00,UP,1963.54,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,4.350000000000136,11.180000000000064,1967.89,1952.36,1954.69,8.849999999999909,8.518092800649821,1.0389649663507736,True,
FULL_2022_202608,2023-07-14 17:01:00,DOWN,1952.36,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1963.77,1932.85,,,,,,
FULL_2022_202608,2023-07-17 10:22:00,DOWN,1950.87,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,18.019999999999982,12.900000000000091,1963.77,1932.85,1961.07,10.200000000000045,8.449155394993141,1.2072212574104664,True,
FULL_2022_202608,2023-07-18 06:04:00,UP,1959.84,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1963.77,1945.74,,,,,,
FULL_2022_202608,2023-07-18 10:32:00,UP,1963.77,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,4.120000000000118,18.029999999999973,1967.89,1945.74,1954.15,9.61999999999989,8.396224047299082,1.1457531320992411,True,
FULL_2022_202608,2023-07-18 14:16:00,UP,1970.81,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.230000000000018,25.069999999999936,1973.04,1945.74,1957.76,13.049999999999955,8.384800580369642,1.5563876415322746,True,
FULL_2022_202608,2023-07-18 17:00:00,UP,1973.04,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.38000000000011,27.299999999999955,1983.42,1945.74,1957.76,15.279999999999973,8.402051688256478,1.8186034277028766,True,
